Tempo,Cl,Na,NaCl
6.449999999999982,12.0,26.0,11.0
6.466666666666649,12.0,26.0,11.0
6.483333333333316,12.0,26.0,11.0
6.499999999999982,12.0,26.0,11.0
6.516666666666649,12.0,26.0,11.0
6.5333333333333155,11.0,25.0,12.0
6.549999999999982,11.0,25.0,12.0
6.566666666666649,11.0,25.0,12.0
6.583333333333315,11.0,25.0,12.0
6.599999999999982,11.0,25.0,12.0
6.6166666666666485,11.0,25.0,12.0
6.633333333333315,11.0,25.0,12.0
6.649999999999982,11.0,25.0,12.0
6.666666666666648,11.0,25.0,12.0
6.683333333333315,11.0,25.0,12.0
6.6999999999999815,11.0,25.0,12.0
6.716666666666648,11.0,25.0,12.0
6.733333333333315,11.0,25.0,12.0
6.749999999999981,11.0,25.0,12.0
6.766666666666648,11.0,25.0,12.0
6.783333333333315,11.0,25.0,12.0
6.799999999999981,11.0,25.0,12.0
6.816666666666648,11.0,25.0,12.0
6.833333333333314,11.0,25.0,12.0
6.849999999999981,10.0,24.0,13.0
6.866666666666648,10.0,24.0,13.0
6.883333333333314,10.0,24.0,13.0
6.899999999999981,10.0,24.0,13.0
6.916666666666647,10.0,24.0,13.0
6.933333333333314,10.0,24.0,13.0
6.949999999999981,10.0,24.0,13.0
6.966666666666647,10.0,24.0,13.0
6.983333333333314,10.0,24.0,13.0
6.9999999999999805,10.0,24.0,13.0
7.016666666666647,10.0,24.0,13.0
7.033333333333314,10.0,24.0,13.0
7.04999999999998,10.0,24.0,13.0
7.066666666666647,10.0,24.0,13.0
7.0833333333333135,10.0,24.0,13.0
7.09999999999998,10.0,24.0,13.0
7.116666666666647,10.0,24.0,13.0
7.133333333333313,10.0,24.0,13.0
7.14999999999998,10.0,24.0,13.0
7.1666666666666465,10.0,24.0,13.0
7.183333333333313,10.0,24.0,13.0
7.19999999999998,10.0,24.0,13.0
7.216666666666646,10.0,24.0,13.0
7.233333333333313,10.0,24.0,13.0
7.24999999999998,10.0,24.0,13.0
7.266666666666646,10.0,24.0,13.0
7.283333333333313,10.0,24.0,13.0
7.299999999999979,10.0,24.0,13.0
7.316666666666646,10.0,24.0,13.0
7.333333333333313,10.0,24.0,13.0
7.349999999999979,10.0,24.0,13.0
7.366666666666646,10.0,24.0,13.0
7.383333333333312,10.0,24.0,13.0
7.399999999999979,10.0,24.0,13.0
7.416666666666646,10.0,24.0,13.0
7.433333333333312,10.0,24.0,13.0
7.449999999999979,10.0,24.0,13.0
7.4666666666666455,10.0,24.0,13.0
7.483333333333312,10.0,24.0,13.0
7.499999999999979,10.0,24.0,13.0
7.516666666666645,10.0,24.0,13.0
7.533333333333312,10.0,24.0,13.0
7.5499999999999785,10.0,24.0,13.0
7.566666666666645,10.0,24.0,13.0
7.583333333333312,9.0,23.0,14.0
7.599999999999978,9.0,23.0,14.0
7.616666666666645,9.0,23.0,14.0
7.6333333333333115,9.0,23.0,14.0
7.649999999999978,9.0,23.0,14.0
7.666666666666645,9.0,23.0,14.0
7.683333333333311,9.0,23.0,14.0
7.699999999999978,9.0,23.0,14.0
7.716666666666645,9.0,23.0,14.0
7.733333333333311,9.0,23.0,14.0
7.749999999999978,9.0,23.0,14.0
7.766666666666644,9.0,23.0,14.0
7.783333333333311,9.0,23.0,14.0
7.799999999999978,9.0,23.0,14.0
7.816666666666644,9.0,23.0,14.0
7.833333333333311,9.0,23.0,14.0
7.849999999999977,9.0,23.0,14.0
7.866666666666644,9.0,23.0,14.0
7.883333333333311,9.0,23.0,14.0
7.899999999999977,9.0,23.0,14.0
7.916666666666644,9.0,23.0,14.0
7.9333333333333105,9.0,23.0,14.0
7.949999999999977,9.0,23.0,14.0
7.966666666666644,9.0,23.0,14.0
7.98333333333331,9.0,23.0,14.0
7.999999999999977,9.0,23.0,14.0
8.016666666666644,9.0,23.0,14.0
8.033333333333312,9.0,23.0,14.0
8.04999999999998,9.0,23.0,14.0
8.066666666666647,9.0,23.0,14.0
8.083333333333314,9.0,23.0,14.0
8.099999999999982,9.0,23.0,14.0
8.11666666666665,9.0,23.0,14.0
8.133333333333317,9.0,23.0,14.0
8.149999999999984,9.0,23.0,14.0
8.166666666666652,9.0,23.0,14.0
8.18333333333332,9.0,23.0,14.0
8.199999999999987,9.0,23.0,14.0
8.216666666666654,9.0,23.0,14.0
8.233333333333322,9.0,23.0,14.0
8.24999999999999,9.0,23.0,14.0
8.266666666666657,9.0,23.0,14.0
8.283333333333324,9.0,23.0,14.0
8.299999999999992,9.0,23.0,14.0
8.31666666666666,9.0,23.0,14.0
8.333333333333327,9.0,23.0,14.0
8.349999999999994,9.0,23.0,14.0
8.366666666666662,9.0,23.0,14.0
8.38333333333333,9.0,23.0,14.0
8.399999999999997,9.0,23.0,14.0
8.416666666666664,9.0,23.0,14.0
8.433333333333332,9.0,23.0,14.0
8.45,9.0,23.0,14.0
8.466666666666667,9.0,23.0,14.0
8.483333333333334,9.0,23.0,14.0
8.500000000000002,9.0,23.0,14.0
8.51666666666667,9.0,23.0,14.0
8.533333333333337,9.0,23.0,14.0
8.550000000000004,9.0,23.0,14.0
8.566666666666672,9.0,23.0,14.0
8.58333333333334,9.0,23.0,14.0
8.600000000000007,9.0,23.0,14.0
8.616666666666674,9.0,23.0,14.0
8.633333333333342,9.0,23.0,14.0
8.65000000000001,9.0,23.0,14.0
8.666666666666677,9.0,23.0,14.0
8.683333333333344,9.0,23.0,14.0
8.700000000000012,9.0,23.0,14.0
8.71666666666668,9.0,23.0,14.0
8.733333333333347,9.0,23.0,14.0
8.750000000000014,9.0,23.0,14.0
8.766666666666682,9.0,23.0,14.0
8.78333333333335,9.0,23.0,14.0
8.800000000000017,9.0,23.0,14.0
8.816666666666684,9.0,23.0,14.0
8.833333333333352,9.0,23.0,14.0
8.85000000000002,9.0,23.0,14.0
8.866666666666687,9.0,23.0,14.0
8.883333333333354,9.0,23.0,14.0
8.900000000000022,9.0,23.0,14.0
8.91666666666669,9.0,23.0,14.0
8.933333333333357,9.0,23.0,14.0
8.950000000000024,9.0,23.0,14.0
8.966666666666692,9.0,23.0,14.0
8.98333333333336,9.0,23.0,14.0
9.000000000000027,9.0,23.0,14.0
9.016666666666694,9.0,23.0,14.0
9.033333333333362,9.0,23.0,14.0
9.05000000000003,9.0,23.0,14.0
9.066666666666697,9.0,23.0,14.0
9.083333333333364,9.0,23.0,14.0
9.100000000000032,9.0,23.0,14.0
9.1166666666667,9.0,23.0,14.0
9.133333333333367,9.0,23.0,14.0
9.150000000000034,9.0,23.0,14.0
9.166666666666702,9.0,23.0,14.0
9.183333333333369,8.0,22.0,15.0
9.200000000000037,8.0,22.0,15.0
9.216666666666704,8.0,22.0,15.0
9.233333333333372,8.0,22.0,15.0
9.250000000000039,8.0,22.0,15.0
9.266666666666707,8.0,22.0,15.0
9.283333333333374,8.0,22.0,15.0
9.300000000000042,8.0,22.0,15.0
9.316666666666709,8.0,22.0,15.0
9.333333333333377,8.0,22.0,15.0
9.350000000000044,8.0,22.0,15.0
9.366666666666712,8.0,22.0,15.0
9.383333333333379,8.0,22.0,15.0
9.400000000000047,8.0,22.0,15.0
9.416666666666714,8.0,22.0,15.0
9.433333333333382,8.0,22.0,15.0
9.450000000000049,8.0,22.0,15.0
9.466666666666717,8.0,22.0,15.0
9.483333333333384,8.0,22.0,15.0
9.500000000000052,8.0,22.0,15.0
9.516666666666719,8.0,22.0,15.0
9.533333333333387,8.0,22.0,15.0
9.550000000000054,8.0,22.0,15.0
9.566666666666721,8.0,22.0,15.0
9.583333333333389,8.0,22.0,15.0
9.600000000000056,8.0,22.0,15.0
