Tempo,Cl,Na,NaCl
1.9166666666666647,65.0,53.0,41.0
1.9333333333333313,65.0,53.0,41.0
1.949999999999998,65.0,53.0,41.0
1.9666666666666646,65.0,53.0,41.0
1.9833333333333312,65.0,53.0,41.0
1.9999999999999978,65.0,53.0,41.0
2.0166666666666644,65.0,53.0,41.0
2.033333333333331,65.0,53.0,41.0
2.0499999999999976,65.0,53.0,41.0
2.066666666666664,65.0,53.0,41.0
2.083333333333331,65.0,53.0,41.0
2.0999999999999974,65.0,53.0,41.0
2.116666666666664,65.0,53.0,41.0
2.1333333333333306,65.0,53.0,41.0
2.1499999999999972,65.0,53.0,41.0
2.166666666666664,64.0,52.0,42.0
2.1833333333333305,64.0,52.0,42.0
2.199999999999997,64.0,52.0,42.0
2.2166666666666637,64.0,52.0,42.0
2.2333333333333303,64.0,52.0,42.0
2.249999999999997,64.0,52.0,42.0
2.2666666666666635,64.0,52.0,42.0
2.28333333333333,64.0,52.0,42.0
2.2999999999999967,64.0,52.0,42.0
2.3166666666666633,64.0,52.0,42.0
2.33333333333333,64.0,52.0,42.0
2.3499999999999965,64.0,52.0,42.0
2.366666666666663,64.0,52.0,42.0
2.3833333333333298,64.0,52.0,42.0
2.3999999999999964,64.0,52.0,42.0
2.416666666666663,64.0,52.0,42.0
2.4333333333333296,64.0,52.0,42.0
2.449999999999996,64.0,52.0,42.0
2.466666666666663,63.0,51.0,43.0
2.4833333333333294,63.0,51.0,43.0
2.499999999999996,62.0,50.0,44.0
2.5166666666666626,62.0,50.0,44.0
2.533333333333329,62.0,50.0,44.0
2.549999999999996,61.0,49.0,45.0
2.5666666666666624,59.0,47.0,47.0
2.583333333333329,59.0,47.0,47.0
2.5999999999999956,59.0,47.0,47.0
2.6166666666666623,59.0,47.0,47.0
2.633333333333329,59.0,47.0,47.0
2.6499999999999955,59.0,47.0,47.0
2.666666666666662,59.0,47.0,47.0
2.6833333333333287,59.0,47.0,47.0
2.6999999999999953,59.0,47.0,47.0
2.716666666666662,59.0,47.0,47.0
2.7333333333333285,59.0,47.0,47.0
2.749999999999995,58.0,46.0,48.0
2.7666666666666617,57.0,45.0,49.0
2.7833333333333283,57.0,45.0,49.0
2.799999999999995,57.0,45.0,49.0
2.8166666666666615,57.0,45.0,49.0
2.833333333333328,57.0,45.0,49.0
2.8499999999999948,57.0,45.0,49.0
2.8666666666666614,57.0,45.0,49.0
2.883333333333328,57.0,45.0,49.0
2.8999999999999946,57.0,45.0,49.0
2.916666666666661,56.0,44.0,50.0
2.933333333333328,56.0,44.0,50.0
2.9499999999999944,56.0,44.0,50.0
2.966666666666661,56.0,44.0,50.0
2.9833333333333276,56.0,44.0,50.0
2.9999999999999942,56.0,44.0,50.0
3.016666666666661,56.0,44.0,50.0
3.0333333333333274,55.0,43.0,51.0
3.049999999999994,55.0,43.0,51.0
3.0666666666666607,55.0,43.0,51.0
3.0833333333333273,55.0,43.0,51.0
3.099999999999994,55.0,43.0,51.0
3.1166666666666605,55.0,43.0,51.0
3.133333333333327,55.0,43.0,51.0
