Tempo [s],Temperatura [K],Cl,Na,NaCl
2.2666666666666635,0.5241753876970111,32.0,14.0,27.0
2.28333333333333,0.5241753876970111,32.0,14.0,27.0
2.2999999999999967,0.5218884603755254,32.0,14.0,27.0
2.3166666666666633,0.5218884603755254,32.0,14.0,27.0
2.33333333333333,0.5218884603755254,32.0,14.0,27.0
2.3499999999999965,0.5218884603755254,32.0,14.0,27.0
2.366666666666663,0.5283535675038,31.0,13.0,28.0
2.3833333333333298,0.5314921461560776,31.0,13.0,28.0
2.3999999999999964,0.5308023040350904,31.0,13.0,28.0
2.416666666666663,0.5287964542608022,31.0,13.0,28.0
2.4333333333333296,0.5281265774841015,31.0,13.0,28.0
2.449999999999996,0.5281265774841015,31.0,13.0,28.0
2.466666666666663,0.5286881513918785,31.0,13.0,28.0
2.4833333333333294,0.5247217365035117,31.0,13.0,28.0
2.499999999999996,0.525586317867579,31.0,13.0,28.0
2.5166666666666626,0.529475996889375,31.0,13.0,28.0
2.533333333333329,0.529475996889375,31.0,13.0,28.0
2.549999999999996,0.529475996889375,31.0,13.0,28.0
2.5666666666666624,0.5301469348221522,31.0,13.0,28.0
2.583333333333329,0.5301469348221522,31.0,13.0,28.0
2.5999999999999956,0.5290319150791133,31.0,13.0,28.0
2.6166666666666623,0.5290319150791133,31.0,13.0,28.0
2.633333333333329,0.5288103830865973,31.0,13.0,28.0
2.6499999999999955,0.526807441296056,31.0,13.0,28.0
2.666666666666662,0.5263679486688787,31.0,13.0,28.0
2.6833333333333287,0.5263679486688787,31.0,13.0,28.0
2.6999999999999953,0.5332152273643538,31.0,13.0,28.0
2.716666666666662,0.5332152273643538,31.0,13.0,28.0
2.7333333333333285,0.5332152273643538,31.0,13.0,28.0
2.749999999999995,0.5272168924479851,31.0,13.0,28.0
2.7666666666666617,0.526816203273396,31.0,13.0,28.0
2.7833333333333283,0.526816203273396,31.0,13.0,28.0
2.799999999999995,0.526816203273396,31.0,13.0,28.0
2.8166666666666615,0.526816203273396,31.0,13.0,28.0
2.833333333333328,0.5342361497983733,30.0,12.0,29.0
2.8499999999999948,0.5342361497983733,30.0,12.0,29.0
2.8666666666666614,0.5342361497983733,30.0,12.0,29.0
2.883333333333328,0.5418680947954929,29.0,11.0,30.0
2.8999999999999946,0.5426446460244728,29.0,11.0,30.0
2.916666666666661,0.5406835052969876,29.0,11.0,30.0
2.933333333333328,0.539558265439649,29.0,11.0,30.0
2.9499999999999944,0.539558265439649,29.0,11.0,30.0
2.966666666666661,0.5374077396195461,29.0,11.0,30.0
2.9833333333333276,0.5374077396195461,29.0,11.0,30.0
2.9999999999999942,0.5356478490736825,29.0,11.0,30.0
3.016666666666661,0.5356478490736825,29.0,11.0,30.0
3.0333333333333274,0.5321019115292397,29.0,11.0,30.0
3.049999999999994,0.5326290858292654,29.0,11.0,30.0
3.0666666666666607,0.5326290858292654,29.0,11.0,30.0
3.0833333333333273,0.5312036693863509,29.0,11.0,30.0
3.099999999999994,0.5347606246074911,29.0,11.0,30.0
3.1166666666666605,0.5347606246074911,29.0,11.0,30.0
3.133333333333327,0.534988419068262,29.0,11.0,30.0
3.1499999999999937,0.5412646801519483,29.0,11.0,30.0
3.1666666666666603,0.5440265055314636,29.0,11.0,30.0
3.183333333333327,0.5440265055314636,29.0,11.0,30.0
3.1999999999999935,0.5440265055314636,29.0,11.0,30.0
3.21666666666666,0.5440265055314636,29.0,11.0,30.0
3.2333333333333267,0.5456537180160503,29.0,11.0,30.0
3.2499999999999933,0.5456537180160503,29.0,11.0,30.0
3.26666666666666,0.5442122323107066,29.0,11.0,30.0
3.2833333333333266,0.5442122323107066,29.0,11.0,30.0
3.299999999999993,0.5397473233859157,29.0,11.0,30.0
3.3166666666666598,0.5397388376732574,29.0,11.0,30.0
3.3333333333333264,0.5397388376732574,29.0,11.0,30.0
3.349999999999993,0.5411558934784986,29.0,11.0,30.0
3.3666666666666596,0.5403563277034636,29.0,11.0,30.0
3.383333333333326,0.5401418380675361,29.0,11.0,30.0
3.399999999999993,0.5428755203877734,29.0,11.0,30.0
3.4166666666666594,0.542034197124226,29.0,11.0,30.0
3.433333333333326,0.542034197124226,29.0,11.0,30.0
3.4499999999999926,0.544711171718218,29.0,11.0,30.0
3.4666666666666592,0.5477372748216216,29.0,11.0,30.0
3.483333333333326,0.5477919637202467,29.0,11.0,30.0
3.4999999999999925,0.5484988913063081,29.0,11.0,30.0
3.516666666666659,0.5484988913063081,29.0,11.0,30.0
3.5333333333333257,0.5484988913063081,29.0,11.0,30.0
3.5499999999999923,0.5479789274468847,28.0,10.0,31.0
3.566666666666659,0.5494619054176576,28.0,10.0,31.0
3.5833333333333255,0.5494619054176576,28.0,10.0,31.0
3.599999999999992,0.5451122177343841,28.0,10.0,31.0
3.6166666666666587,0.5439177956277077,28.0,10.0,31.0
3.6333333333333253,0.5465440269039518,28.0,10.0,31.0
3.649999999999992,0.5440309740232907,28.0,10.0,31.0
3.6666666666666585,0.5410779976120867,28.0,10.0,31.0
3.683333333333325,0.5397235130125453,28.0,10.0,31.0
3.6999999999999917,0.5381140043059585,28.0,10.0,31.0
3.7166666666666583,0.5401482799916664,28.0,10.0,31.0
3.733333333333325,0.543150760284602,28.0,10.0,31.0
3.7499999999999916,0.5461288952096133,28.0,10.0,31.0
3.766666666666658,0.5461288952096133,28.0,10.0,31.0
3.7833333333333248,0.5450521930202351,28.0,10.0,31.0
3.7999999999999914,0.5481068257309069,28.0,10.0,31.0
3.816666666666658,0.5480762124257023,28.0,10.0,31.0
3.8333333333333246,0.5480762124257023,28.0,10.0,31.0
3.849999999999991,0.5478844566544981,28.0,10.0,31.0
3.866666666666658,0.5478844566544981,28.0,10.0,31.0
3.8833333333333244,0.5482155390618927,28.0,10.0,31.0
3.899999999999991,0.5511333533885299,28.0,10.0,31.0
3.9166666666666576,0.5511333533885299,28.0,10.0,31.0
3.9333333333333242,0.5511333533885299,28.0,10.0,31.0
3.949999999999991,0.5568199644588533,28.0,10.0,31.0
3.9666666666666575,0.5568199644588533,28.0,10.0,31.0
3.983333333333324,0.5568199644588533,28.0,10.0,31.0
3.9999999999999907,0.5568707071252509,28.0,10.0,31.0
4.016666666666658,0.5527687073375273,28.0,10.0,31.0
4.033333333333324,0.5527687073375273,28.0,10.0,31.0
4.049999999999991,0.5527687073375273,28.0,10.0,31.0
4.0666666666666575,0.5527687073375273,28.0,10.0,31.0
4.083333333333324,0.5520187863487804,28.0,10.0,31.0
4.099999999999991,0.5520187863487804,28.0,10.0,31.0
4.116666666666657,0.5504473977782406,28.0,10.0,31.0
4.133333333333324,0.5512992829940774,28.0,10.0,31.0
4.149999999999991,0.553273602512635,28.0,10.0,31.0
4.166666666666657,0.5614739729443198,27.0,9.0,32.0
4.183333333333324,0.5614739729443198,27.0,9.0,32.0
4.19999999999999,0.5566359486435793,27.0,9.0,32.0
4.216666666666657,0.5558875105741978,27.0,9.0,32.0
4.233333333333324,0.5622588858004122,26.0,8.0,33.0
4.24999999999999,0.5622588858004122,26.0,8.0,33.0
4.266666666666657,0.5622059894474427,26.0,8.0,33.0
4.2833333333333234,0.5610901595161819,26.0,8.0,33.0
4.29999999999999,0.5610901595161819,26.0,8.0,33.0
4.316666666666657,0.5587006773486709,26.0,8.0,33.0
4.333333333333323,0.5587006773486709,26.0,8.0,33.0
4.34999999999999,0.5588359024863812,26.0,8.0,33.0
4.3666666666666565,0.5588359024863812,26.0,8.0,33.0
4.383333333333323,0.5588359024863812,26.0,8.0,33.0
4.39999999999999,0.5588359024863812,26.0,8.0,33.0
4.416666666666656,0.5588359024863812,26.0,8.0,33.0
4.433333333333323,0.5588359024863812,26.0,8.0,33.0
4.4499999999999895,0.5588359024863812,26.0,8.0,33.0
4.466666666666656,0.5568985053850858,26.0,8.0,33.0
4.483333333333323,0.5592426466596566,26.0,8.0,33.0
4.499999999999989,0.5592426466596566,26.0,8.0,33.0
4.516666666666656,0.5592426466596566,26.0,8.0,33.0
4.533333333333323,0.552011812641033,26.0,8.0,33.0
4.549999999999989,0.54448793514545,26.0,8.0,33.0
4.566666666666656,0.5444420929399718,26.0,8.0,33.0
4.583333333333322,0.5411090040334423,26.0,8.0,33.0
4.599999999999989,0.5576674419933912,26.0,8.0,33.0
4.616666666666656,0.5656176252878695,26.0,8.0,33.0
4.633333333333322,0.5656176252878695,26.0,8.0,33.0
4.649999999999989,0.564549754707835,26.0,8.0,33.0
4.666666666666655,0.564549754707835,26.0,8.0,33.0
4.683333333333322,0.5623851177659683,26.0,8.0,33.0
4.699999999999989,0.5623956676282754,26.0,8.0,33.0
4.716666666666655,0.5623956676282754,26.0,8.0,33.0
4.733333333333322,0.5755334779791874,25.0,7.0,34.0
4.7499999999999885,0.5755334779791874,25.0,7.0,34.0
4.766666666666655,0.5843878391788672,24.0,6.0,35.0
4.783333333333322,0.5810434198541466,24.0,6.0,35.0
4.799999999999988,0.5810434198541466,24.0,6.0,35.0
4.816666666666655,0.5810434198541466,24.0,6.0,35.0
4.8333333333333215,0.5724543006257548,24.0,6.0,35.0
4.849999999999988,0.5724543006257548,24.0,6.0,35.0
4.866666666666655,0.5724543006257548,24.0,6.0,35.0
4.883333333333321,0.5724543006257548,24.0,6.0,35.0
4.899999999999988,0.5724543006257548,24.0,6.0,35.0
4.9166666666666545,0.5724543006257548,24.0,6.0,35.0
4.933333333333321,0.5724543006257548,24.0,6.0,35.0
4.949999999999988,0.5724543006257548,24.0,6.0,35.0
4.966666666666654,0.5724543006257548,24.0,6.0,35.0
4.983333333333321,0.5790607078769364,24.0,6.0,35.0
4.999999999999988,0.5790607078769364,24.0,6.0,35.0
5.016666666666654,0.5790607078769364,24.0,6.0,35.0
5.033333333333321,0.5797949430283689,24.0,6.0,35.0
5.049999999999987,0.5797949430283689,24.0,6.0,35.0
5.066666666666654,0.5787753196658388,24.0,6.0,35.0
5.083333333333321,0.5787753196658388,24.0,6.0,35.0
5.099999999999987,0.5786966186820747,24.0,6.0,35.0
5.116666666666654,0.5784095000305102,24.0,6.0,35.0
5.13333333333332,0.587447148468487,23.0,5.0,36.0
5.149999999999987,0.5896981990095405,23.0,5.0,36.0
5.166666666666654,0.5896981990095405,23.0,5.0,36.0
5.18333333333332,0.5893611670325226,23.0,5.0,36.0
5.199999999999987,0.5893403639824387,23.0,5.0,36.0
5.2166666666666535,0.5848894838484399,23.0,5.0,36.0
5.23333333333332,0.5848894838484399,23.0,5.0,36.0
5.249999999999987,0.5848894838484399,23.0,5.0,36.0
5.266666666666653,0.5941734439095263,22.0,4.0,37.0
5.28333333333332,0.5941734439095263,22.0,4.0,37.0
5.2999999999999865,0.604516568012729,22.0,4.0,37.0
5.316666666666653,0.604516568012729,22.0,4.0,37.0
5.33333333333332,0.604516568012729,22.0,4.0,37.0
5.349999999999986,0.6050175372210264,22.0,4.0,37.0
5.366666666666653,0.6050175372210264,22.0,4.0,37.0
5.3833333333333195,0.6050175372210264,22.0,4.0,37.0
5.399999999999986,0.6107043585476376,22.0,4.0,37.0
5.416666666666653,0.5995489459905491,22.0,4.0,37.0
5.433333333333319,0.5995489459905491,22.0,4.0,37.0
5.449999999999986,0.5995489459905491,22.0,4.0,37.0
5.466666666666653,0.5995489459905491,22.0,4.0,37.0
5.483333333333319,0.5995489459905491,22.0,4.0,37.0
5.499999999999986,0.602964817505658,22.0,4.0,37.0
5.516666666666652,0.6041797040122805,22.0,4.0,37.0
5.533333333333319,0.6041797040122805,22.0,4.0,37.0
5.549999999999986,0.6028981236355305,22.0,4.0,37.0
5.566666666666652,0.6028981236355305,22.0,4.0,37.0
5.583333333333319,0.6028981236355305,22.0,4.0,37.0
5.599999999999985,0.6028981236355305,22.0,4.0,37.0
5.616666666666652,0.6028981236355305,22.0,4.0,37.0
5.633333333333319,0.600245345463509,22.0,4.0,37.0
5.649999999999985,0.599538854833733,22.0,4.0,37.0
5.666666666666652,0.599538854833733,22.0,4.0,37.0
5.6833333333333185,0.599538854833733,22.0,4.0,37.0
5.699999999999985,0.599538854833733,22.0,4.0,37.0
5.716666666666652,0.5988795514808014,22.0,4.0,37.0
5.733333333333318,0.5988795514808014,22.0,4.0,37.0
5.749999999999985,0.5993993141272863,22.0,4.0,37.0
5.7666666666666515,0.5994648671018206,22.0,4.0,37.0
5.783333333333318,0.5994648671018206,22.0,4.0,37.0
5.799999999999985,0.5995752449825487,22.0,4.0,37.0
5.816666666666651,0.6000084846731082,22.0,4.0,37.0
5.833333333333318,0.6000084846731082,22.0,4.0,37.0
5.8499999999999845,0.6000084846731082,22.0,4.0,37.0
5.866666666666651,0.5995307458083386,22.0,4.0,37.0
5.883333333333318,0.5995307458083386,22.0,4.0,37.0
5.899999999999984,0.5995307458083386,22.0,4.0,37.0
5.916666666666651,0.5995307458083386,22.0,4.0,37.0
5.933333333333318,0.5995307458083386,22.0,4.0,37.0
5.949999999999984,0.5995307458083386,22.0,4.0,37.0
5.966666666666651,0.5995307458083386,22.0,4.0,37.0
5.983333333333317,0.5995307458083386,22.0,4.0,37.0
5.999999999999984,0.5891167326056388,22.0,4.0,37.0
6.016666666666651,0.5891167326056388,22.0,4.0,37.0
6.033333333333317,0.5891167326056388,22.0,4.0,37.0
6.049999999999984,0.5887636579782616,22.0,4.0,37.0
6.06666666666665,0.5887636579782616,22.0,4.0,37.0
6.083333333333317,0.588299215859776,22.0,4.0,37.0
6.099999999999984,0.5874548765091984,22.0,4.0,37.0
6.11666666666665,0.5874548765091984,22.0,4.0,37.0
6.133333333333317,0.5874548765091984,22.0,4.0,37.0
6.1499999999999835,0.5824053147857211,22.0,4.0,37.0
6.16666666666665,0.5824053147857211,22.0,4.0,37.0
6.183333333333317,0.583557569915126,22.0,4.0,37.0
6.199999999999983,0.5850711875330329,22.0,4.0,37.0
6.21666666666665,0.5838108646314566,22.0,4.0,37.0
6.2333333333333165,0.5883112291759577,22.0,4.0,37.0
6.249999999999983,0.5883112291759577,22.0,4.0,37.0
6.26666666666665,0.5883112291759577,22.0,4.0,37.0
6.283333333333316,0.5883112291759577,22.0,4.0,37.0
6.299999999999983,0.5793444412816157,22.0,4.0,37.0
6.3166666666666496,0.5793444412816157,22.0,4.0,37.0
6.333333333333316,0.5785964875533013,22.0,4.0,37.0
6.349999999999983,0.5753618479338468,22.0,4.0,37.0
6.366666666666649,0.5753618479338468,22.0,4.0,37.0
6.383333333333316,0.5753618479338468,22.0,4.0,37.0
6.399999999999983,0.5753618479338468,22.0,4.0,37.0
6.416666666666649,0.5753618479338468,22.0,4.0,37.0
6.433333333333316,0.5753618479338468,22.0,4.0,37.0
6.449999999999982,0.5765015695931419,22.0,4.0,37.0
6.466666666666649,0.5776398452706497,22.0,4.0,37.0
6.483333333333316,0.5776398452706497,22.0,4.0,37.0
6.499999999999982,0.5776398452706497,22.0,4.0,37.0
6.516666666666649,0.5776398452706497,22.0,4.0,37.0
6.5333333333333155,0.5765356342278781,22.0,4.0,37.0
6.549999999999982,0.5763595240081604,22.0,4.0,37.0
6.566666666666649,0.5763595240081604,22.0,4.0,37.0
6.583333333333315,0.5763595240081604,22.0,4.0,37.0
6.599999999999982,0.5782386080331469,22.0,4.0,37.0
6.6166666666666485,0.5782386080331469,22.0,4.0,37.0
6.633333333333315,0.5782386080331469,22.0,4.0,37.0
6.649999999999982,0.582596099568323,22.0,4.0,37.0
6.666666666666648,0.582596099568323,22.0,4.0,37.0
6.683333333333315,0.582596099568323,22.0,4.0,37.0
6.6999999999999815,0.582596099568323,22.0,4.0,37.0
6.716666666666648,0.582596099568323,22.0,4.0,37.0
6.733333333333315,0.582596099568323,22.0,4.0,37.0
6.749999999999981,0.5821559260572435,22.0,4.0,37.0
6.766666666666648,0.5821559260572435,22.0,4.0,37.0
6.783333333333315,0.5821559260572435,22.0,4.0,37.0
6.799999999999981,0.5802371763907977,22.0,4.0,37.0
6.816666666666648,0.5789339251863157,22.0,4.0,37.0
6.833333333333314,0.5746372977993578,22.0,4.0,37.0
6.849999999999981,0.5746372977993578,22.0,4.0,37.0
6.866666666666648,0.5746372977993578,22.0,4.0,37.0
6.883333333333314,0.5746726675241897,22.0,4.0,37.0
6.899999999999981,0.5725040731029277,22.0,4.0,37.0
6.916666666666647,0.5725040731029277,22.0,4.0,37.0
6.933333333333314,0.5725040731029277,22.0,4.0,37.0
6.949999999999981,0.5725040731029277,22.0,4.0,37.0
6.966666666666647,0.5725040731029277,22.0,4.0,37.0
6.983333333333314,0.5725040731029277,22.0,4.0,37.0
6.9999999999999805,0.5735591754148257,22.0,4.0,37.0
7.016666666666647,0.5721042055175135,22.0,4.0,37.0
7.033333333333314,0.5721042055175135,22.0,4.0,37.0
7.04999999999998,0.5812838946238709,21.0,3.0,38.0
7.066666666666647,0.5846902050280048,21.0,3.0,38.0
7.0833333333333135,0.584464793597188,21.0,3.0,38.0
7.09999999999998,0.5835721726935508,21.0,3.0,38.0
7.116666666666647,0.5835721726935508,21.0,3.0,38.0
7.133333333333313,0.5833361003271148,21.0,3.0,38.0
7.14999999999998,0.5833361003271148,21.0,3.0,38.0
7.1666666666666465,0.5966506079072859,20.0,2.0,39.0
7.183333333333313,0.5944704040332228,20.0,2.0,39.0
7.19999999999998,0.5939738293779127,20.0,2.0,39.0
7.216666666666646,0.5939738293779127,20.0,2.0,39.0
7.233333333333313,0.5916471437475369,20.0,2.0,39.0
7.24999999999998,0.5902512065748438,20.0,2.0,39.0
7.266666666666646,0.5889613958823202,20.0,2.0,39.0
7.283333333333313,0.5889613958823202,20.0,2.0,39.0
7.299999999999979,0.5882735507602513,20.0,2.0,39.0
7.316666666666646,0.5870651868119257,20.0,2.0,39.0
7.333333333333313,0.5870651868119257,20.0,2.0,39.0
7.349999999999979,0.5877123268375979,20.0,2.0,39.0
7.366666666666646,0.5876319393602333,20.0,2.0,39.0
7.383333333333312,0.5876319393602333,20.0,2.0,39.0
7.399999999999979,0.5881611637985387,20.0,2.0,39.0
7.416666666666646,0.5932442655686998,20.0,2.0,39.0
7.433333333333312,0.5913676057957495,20.0,2.0,39.0
7.449999999999979,0.5913676057957495,20.0,2.0,39.0
7.4666666666666455,0.5938389813694853,20.0,2.0,39.0
7.483333333333312,0.5925947914915258,20.0,2.0,39.0
7.499999999999979,0.5925947914915258,20.0,2.0,39.0
7.516666666666645,0.5916537137654757,20.0,2.0,39.0
7.533333333333312,0.5916537137654757,20.0,2.0,39.0
7.5499999999999785,0.5919618536974735,20.0,2.0,39.0
7.566666666666645,0.5909399740829575,20.0,2.0,39.0
7.583333333333312,0.5909399740829575,20.0,2.0,39.0
7.599999999999978,0.5984871679956807,20.0,2.0,39.0
7.616666666666645,0.5984871679956807,20.0,2.0,39.0
7.6333333333333115,0.5969811610501945,20.0,2.0,39.0
7.649999999999978,0.5969811610501945,20.0,2.0,39.0
7.666666666666645,0.5966219744290627,20.0,2.0,39.0
7.683333333333311,0.5966219744290627,20.0,2.0,39.0
7.699999999999978,0.5966219744290627,20.0,2.0,39.0
7.716666666666645,0.5966219744290627,20.0,2.0,39.0
7.733333333333311,0.597339654277818,20.0,2.0,39.0
7.749999999999978,0.597339654277818,20.0,2.0,39.0
7.766666666666644,0.597339654277818,20.0,2.0,39.0
7.783333333333311,0.597339654277818,20.0,2.0,39.0
7.799999999999978,0.5974511945983001,20.0,2.0,39.0
7.816666666666644,0.5974511945983001,20.0,2.0,39.0
7.833333333333311,0.5946685886029193,20.0,2.0,39.0
7.849999999999977,0.5946685886029193,20.0,2.0,39.0
7.866666666666644,0.591333416534554,20.0,2.0,39.0
7.883333333333311,0.5923599458550484,20.0,2.0,39.0
7.899999999999977,0.5902296619172086,20.0,2.0,39.0
7.916666666666644,0.5902296619172086,20.0,2.0,39.0
7.9333333333333105,0.5904301917390571,20.0,2.0,39.0
