Tempo,Cl,Na,NaCl
0.0,3.819329126536034e-23,6.144138160079708e-23,0.0
0.016666666666666666,3.819329126536034e-23,6.144138160079708e-23,0.0
0.03333333333333333,3.819329126536034e-23,6.144138160079708e-23,0.0
0.05,3.819329126536034e-23,6.144138160079708e-23,0.0
0.06666666666666667,3.819329126536034e-23,6.144138160079708e-23,0.0
0.08333333333333333,3.819329126536034e-23,6.144138160079708e-23,0.0
0.09999999999999999,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.11666666666666665,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.13333333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.15,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.16666666666666666,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.18333333333333332,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.19999999999999998,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.21666666666666665,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.2333333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.24999999999999997,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.26666666666666666,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.2833333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.3,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.31666666666666665,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.3333333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.35,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.36666666666666664,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.3833333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.39999999999999997,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.41666666666666663,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.4333333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.44999999999999996,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.4666666666666666,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.4833333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.49999999999999994,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.5166666666666666,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.5333333333333333,3.653271338425772e-23,5.978080371969446e-23,1.6605778811026236e-24
0.55,3.48721355031551e-23,5.812022583859183e-23,3.321155762205247e-24
