Tempo [s],Temperatura [K],Cl,Na,NaCl
1.8499999999999983,1.1915527823741996,187.0,145.0,189.0
1.866666666666665,1.1942585887318347,187.0,145.0,189.0
1.8833333333333315,1.1948389614838748,186.0,144.0,190.0
1.8999999999999981,1.195766544000386,185.0,143.0,191.0
1.9166666666666647,1.1930704656341882,184.0,142.0,192.0
1.9333333333333313,1.1880405240820662,184.0,142.0,192.0
1.949999999999998,1.1852807606590683,183.0,141.0,193.0
1.9666666666666646,1.1783054998685647,183.0,141.0,193.0
1.9833333333333312,1.1755484616773684,183.0,141.0,193.0
1.9999999999999978,1.1764757574134104,182.0,140.0,194.0
2.0166666666666644,1.173474770743734,182.0,140.0,194.0
2.033333333333331,1.1760437534547963,182.0,140.0,194.0
2.0499999999999976,1.1683512660306332,181.0,139.0,195.0
2.066666666666664,1.1729894048194922,180.0,138.0,196.0
2.083333333333331,1.177482149440261,180.0,138.0,196.0
2.0999999999999974,1.1786094833076617,180.0,138.0,196.0
2.116666666666664,1.1788499486854644,180.0,138.0,196.0
2.1333333333333306,1.1725794465323178,180.0,138.0,196.0
2.1499999999999972,1.1768533410396949,179.0,137.0,197.0
2.166666666666664,1.1690350645371026,178.0,136.0,198.0
2.1833333333333305,1.1644897173445976,178.0,136.0,198.0
2.199999999999997,1.168094285874843,178.0,136.0,198.0
2.2166666666666637,1.1707141082556445,178.0,136.0,198.0
2.2333333333333303,1.1725845601695282,178.0,136.0,198.0
2.249999999999997,1.1667832609340305,177.0,135.0,199.0
2.2666666666666635,1.1701419135921822,177.0,135.0,199.0
2.28333333333333,1.1652215067672669,177.0,135.0,199.0
2.2999999999999967,1.1553468431426397,177.0,135.0,199.0
2.3166666666666633,1.1550408308184783,177.0,135.0,199.0
2.33333333333333,1.1528373398583773,176.0,134.0,200.0
2.3499999999999965,1.153416541418541,176.0,134.0,200.0
2.366666666666663,1.1514531221885114,176.0,134.0,200.0
2.3833333333333298,1.1521379946909307,176.0,134.0,200.0
2.3999999999999964,1.147266782218024,176.0,134.0,200.0
2.416666666666663,1.1417090109850512,176.0,134.0,200.0
2.4333333333333296,1.1381027842462705,175.0,133.0,201.0
2.449999999999996,1.1393282657959263,174.0,132.0,202.0
2.466666666666663,1.142460689791214,172.0,130.0,204.0
2.4833333333333294,1.1410921157294025,172.0,130.0,204.0
2.499999999999996,1.1394392795582007,172.0,130.0,204.0
2.5166666666666626,1.1344896736517873,172.0,130.0,204.0
2.533333333333329,1.1314091325115143,172.0,130.0,204.0
2.549999999999996,1.1341229714662164,171.0,129.0,205.0
2.5666666666666624,1.1322831597186966,171.0,129.0,205.0
2.583333333333329,1.13119907103651,171.0,129.0,205.0
2.5999999999999956,1.1322078948257743,171.0,129.0,205.0
2.6166666666666623,1.133483225526718,171.0,129.0,205.0
2.633333333333329,1.1333763679316493,170.0,128.0,206.0
2.6499999999999955,1.1310631249909233,169.0,127.0,207.0
2.666666666666662,1.135835694116215,168.0,126.0,208.0
2.6833333333333287,1.1296332699429965,168.0,126.0,208.0
2.6999999999999953,1.1269876459013486,168.0,126.0,208.0
2.716666666666662,1.1292841008033776,168.0,126.0,208.0
2.7333333333333285,1.1263301132392363,168.0,126.0,208.0
2.749999999999995,1.1297305949843703,166.0,124.0,210.0
2.7666666666666617,1.122559060751911,166.0,124.0,210.0
2.7833333333333283,1.1222580702659752,165.0,123.0,211.0
2.799999999999995,1.1260873742854844,164.0,122.0,212.0
2.8166666666666615,1.1241981865574173,163.0,121.0,213.0
2.833333333333328,1.1230739004822763,160.0,118.0,216.0
2.8499999999999948,1.1242969787376456,159.0,117.0,217.0
2.8666666666666614,1.12887048113181,159.0,117.0,217.0
2.883333333333328,1.1250748848723762,159.0,117.0,217.0
2.8999999999999946,1.1248340404570123,159.0,117.0,217.0
2.916666666666661,1.1233038400572612,159.0,117.0,217.0
2.933333333333328,1.1245185115910663,158.0,116.0,218.0
2.9499999999999944,1.1228545640102743,158.0,116.0,218.0
2.966666666666661,1.1314358357469687,156.0,114.0,220.0
2.9833333333333276,1.133713470870161,155.0,113.0,221.0
2.9999999999999942,1.1319917490493943,155.0,113.0,221.0
3.016666666666661,1.128853957459983,155.0,113.0,221.0
3.0333333333333274,1.1316139185274259,155.0,113.0,221.0
3.049999999999994,1.1301664524954171,155.0,113.0,221.0
3.0666666666666607,1.133421419032662,155.0,113.0,221.0
3.0833333333333273,1.1388626964753275,155.0,113.0,221.0
3.099999999999994,1.1415929431813852,153.0,111.0,223.0
3.1166666666666605,1.142056574338457,152.0,110.0,224.0
3.133333333333327,1.1422818049307575,152.0,110.0,224.0
3.1499999999999937,1.1414430519762409,152.0,110.0,224.0
3.1666666666666603,1.1436653058836141,150.0,108.0,226.0
3.183333333333327,1.1359423266788515,150.0,108.0,226.0
3.1999999999999935,1.1335720525950688,150.0,108.0,226.0
3.21666666666666,1.134938625888005,149.0,107.0,227.0
3.2333333333333267,1.1241763123720563,149.0,107.0,227.0
3.2499999999999933,1.1250552433839085,149.0,107.0,227.0
3.26666666666666,1.1309149746420506,148.0,106.0,228.0
3.2833333333333266,1.1366940675676191,147.0,105.0,229.0
3.299999999999993,1.1409506510536316,147.0,105.0,229.0
3.3166666666666598,1.1311746770602875,147.0,105.0,229.0
3.3333333333333264,1.133795907908813,146.0,104.0,230.0
3.349999999999993,1.1375482392511849,145.0,103.0,231.0
3.3666666666666596,1.139942202788525,144.0,102.0,232.0
3.383333333333326,1.1369862459827198,144.0,102.0,232.0
3.399999999999993,1.1402673459256387,143.0,101.0,233.0
3.4166666666666594,1.1365462886411448,142.0,100.0,234.0
3.433333333333326,1.1357835444540805,142.0,100.0,234.0
3.4499999999999926,1.1249389909973142,142.0,100.0,234.0
3.4666666666666592,1.1260619158512954,141.0,99.0,235.0
3.483333333333326,1.126136325105127,141.0,99.0,235.0
3.4999999999999925,1.1242973553926838,141.0,99.0,235.0
3.516666666666659,1.1269636150280016,141.0,99.0,235.0
3.5333333333333257,1.1208449475110474,141.0,99.0,235.0
3.5499999999999923,1.1229535358070966,141.0,99.0,235.0
3.566666666666659,1.1179995469414905,141.0,99.0,235.0
3.5833333333333255,1.125088235208307,140.0,98.0,236.0
3.599999999999992,1.1277686101450588,139.0,97.0,237.0
3.6166666666666587,1.1298924621327535,138.0,96.0,238.0
3.6333333333333253,1.1260317802466702,138.0,96.0,238.0
3.649999999999992,1.1215153780818672,138.0,96.0,238.0
3.6666666666666585,1.123332971635211,137.0,95.0,239.0
3.683333333333325,1.125665935710716,137.0,95.0,239.0
3.6999999999999917,1.1239058792755323,137.0,95.0,239.0
3.7166666666666583,1.124276607815073,137.0,95.0,239.0
3.733333333333325,1.1195837751309266,137.0,95.0,239.0
3.7499999999999916,1.118262448409087,137.0,95.0,239.0
3.766666666666658,1.1223734462125514,136.0,94.0,240.0
3.7833333333333248,1.1239396848773726,135.0,93.0,241.0
3.7999999999999914,1.1231874575782665,135.0,93.0,241.0
3.816666666666658,1.1246125404480543,134.0,92.0,242.0
3.8333333333333246,1.1210558595962812,134.0,92.0,242.0
3.849999999999991,1.1219276858798055,134.0,92.0,242.0
3.866666666666658,1.124486069034032,134.0,92.0,242.0
3.8833333333333244,1.12518253249027,134.0,92.0,242.0
3.899999999999991,1.1300546426399805,134.0,92.0,242.0
3.9166666666666576,1.1295482893402342,134.0,92.0,242.0
3.9333333333333242,1.1261692332460578,133.0,91.0,243.0
3.949999999999991,1.1226658704295227,133.0,91.0,243.0
3.9666666666666575,1.1246783842000552,133.0,91.0,243.0
3.983333333333324,1.1160047055101303,133.0,91.0,243.0
3.9999999999999907,1.1168827807749697,133.0,91.0,243.0
4.016666666666658,1.1268750826023817,131.0,89.0,245.0
4.033333333333324,1.128944271406724,130.0,88.0,246.0
4.049999999999991,1.1260839360720436,130.0,88.0,246.0
4.0666666666666575,1.123576647564312,130.0,88.0,246.0
4.083333333333324,1.123820195403385,130.0,88.0,246.0
4.099999999999991,1.1216541087055687,129.0,87.0,247.0
4.116666666666657,1.1277775803320347,128.0,86.0,248.0
4.133333333333324,1.1257015185535013,127.0,85.0,249.0
4.149999999999991,1.1246419279711735,127.0,85.0,249.0
4.166666666666657,1.1230860269328673,127.0,85.0,249.0
4.183333333333324,1.114100329857673,127.0,85.0,249.0
4.19999999999999,1.1197872653602905,126.0,84.0,250.0
4.216666666666657,1.122354611931646,124.0,82.0,252.0
4.233333333333324,1.1187166528635197,123.0,81.0,253.0
4.24999999999999,1.1178105071036022,122.0,80.0,254.0
4.266666666666657,1.1137219400700986,122.0,80.0,254.0
4.2833333333333234,1.1129575209401836,122.0,80.0,254.0
4.29999999999999,1.1170829770475719,120.0,78.0,256.0
4.316666666666657,1.12106670626881,119.0,77.0,257.0
4.333333333333323,1.1191438519343926,119.0,77.0,257.0
4.34999999999999,1.1189196831845,119.0,77.0,257.0
4.3666666666666565,1.1183053240176235,119.0,77.0,257.0
4.383333333333323,1.1172784173694714,118.0,76.0,258.0
4.39999999999999,1.1184853511241026,117.0,75.0,259.0
4.416666666666656,1.1136636602500045,117.0,75.0,259.0
4.433333333333323,1.1104317272884157,117.0,75.0,259.0
4.4499999999999895,1.1135148120089506,117.0,75.0,259.0
4.466666666666656,1.1121909973875916,117.0,75.0,259.0
4.483333333333323,1.1083616833280039,117.0,75.0,259.0
4.499999999999989,1.1091861944045915,117.0,75.0,259.0
4.516666666666656,1.1140867354152864,116.0,74.0,260.0
4.533333333333323,1.1110822581194877,116.0,74.0,260.0
4.549999999999989,1.1163648840922595,115.0,73.0,261.0
4.566666666666656,1.1174603133221386,115.0,73.0,261.0
4.583333333333322,1.1201114616650556,115.0,73.0,261.0
4.599999999999989,1.1216151668842318,115.0,73.0,261.0
4.616666666666656,1.1203793974674938,115.0,73.0,261.0
4.633333333333322,1.1212172269618623,115.0,73.0,261.0
4.649999999999989,1.1167257005985025,115.0,73.0,261.0
4.666666666666655,1.1164560919257445,115.0,73.0,261.0
4.683333333333322,1.1122740642902675,115.0,73.0,261.0
4.699999999999989,1.1122218949075966,115.0,73.0,261.0
4.716666666666655,1.1142940067468157,115.0,73.0,261.0
4.733333333333322,1.11460619432709,114.0,72.0,262.0
4.7499999999999885,1.1154686577659885,113.0,71.0,263.0
4.766666666666655,1.1182458072711958,113.0,71.0,263.0
4.783333333333322,1.1162470049930666,112.0,70.0,264.0
4.799999999999988,1.1156277436788846,112.0,70.0,264.0
4.816666666666655,1.1151024922370587,111.0,69.0,265.0
4.8333333333333215,1.1163166162538902,111.0,69.0,265.0
4.849999999999988,1.1141593934646037,111.0,69.0,265.0
4.866666666666655,1.1129274634830664,111.0,69.0,265.0
4.883333333333321,1.1144078040785486,111.0,69.0,265.0
4.899999999999988,1.1129626198387015,111.0,69.0,265.0
4.9166666666666545,1.1166583466589772,111.0,69.0,265.0
4.933333333333321,1.118293965203918,111.0,69.0,265.0
4.949999999999988,1.1257548973257758,109.0,67.0,267.0
4.966666666666654,1.1265875347520893,109.0,67.0,267.0
4.983333333333321,1.1286398615313018,108.0,66.0,268.0
4.999999999999988,1.1294684886943203,108.0,66.0,268.0
5.016666666666654,1.1335931120660991,107.0,65.0,269.0
5.033333333333321,1.133591599486071,106.0,64.0,270.0
5.049999999999987,1.1356974623605085,105.0,63.0,271.0
5.066666666666654,1.1345713534929265,105.0,63.0,271.0
5.083333333333321,1.128927553247151,105.0,63.0,271.0
5.099999999999987,1.13059163917703,103.0,61.0,273.0
5.116666666666654,1.1345302392996148,102.0,60.0,274.0
5.13333333333332,1.1385759892272238,102.0,60.0,274.0
5.149999999999987,1.1366538302378009,101.0,59.0,275.0
5.166666666666654,1.1377101797191547,100.0,58.0,276.0
5.18333333333332,1.1417713195500288,100.0,58.0,276.0
5.199999999999987,1.146848621746756,99.0,57.0,277.0
5.2166666666666535,1.1472953437691709,99.0,57.0,277.0
5.23333333333332,1.1438969411111084,99.0,57.0,277.0
5.249999999999987,1.145491953229525,99.0,57.0,277.0
5.266666666666653,1.1460075474444429,99.0,57.0,277.0
5.28333333333332,1.143249174958512,99.0,57.0,277.0
5.2999999999999865,1.1480585949300945,99.0,57.0,277.0
5.316666666666653,1.139860632796722,99.0,57.0,277.0
5.33333333333332,1.1424814136328658,99.0,57.0,277.0
5.349999999999986,1.1425409064551808,98.0,56.0,278.0
5.366666666666653,1.1500916742129443,98.0,56.0,278.0
5.3833333333333195,1.1545766247512166,97.0,55.0,279.0
5.399999999999986,1.1578557975661288,97.0,55.0,279.0
5.416666666666653,1.1597740861552244,97.0,55.0,279.0
5.433333333333319,1.161944207992359,97.0,55.0,279.0
5.449999999999986,1.16110477839869,97.0,55.0,279.0
5.466666666666653,1.161221597199741,97.0,55.0,279.0
5.483333333333319,1.1616511449614135,97.0,55.0,279.0
5.499999999999986,1.1633238523282172,96.0,54.0,280.0
5.516666666666652,1.1618879975439778,96.0,54.0,280.0
5.533333333333319,1.15963188323003,96.0,54.0,280.0
5.549999999999986,1.1626109852675945,96.0,54.0,280.0
5.566666666666652,1.162836912504996,96.0,54.0,280.0
5.583333333333319,1.158467085971809,96.0,54.0,280.0
5.599999999999985,1.1588980136917972,96.0,54.0,280.0
5.616666666666652,1.1605223040468,96.0,54.0,280.0
5.633333333333319,1.1586765914662824,96.0,54.0,280.0
5.649999999999985,1.1588855956502526,96.0,54.0,280.0
5.666666666666652,1.155485085365662,96.0,54.0,280.0
5.6833333333333185,1.1544083472227034,96.0,54.0,280.0
5.699999999999985,1.1566431471376728,95.0,53.0,281.0
5.716666666666652,1.1580010637238751,94.0,52.0,282.0
5.733333333333318,1.1595411136762335,94.0,52.0,282.0
5.749999999999985,1.160081998090833,94.0,52.0,282.0
5.7666666666666515,1.1589693966466708,94.0,52.0,282.0
5.783333333333318,1.1616220263825465,94.0,52.0,282.0
5.799999999999985,1.1616949926581983,94.0,52.0,282.0
5.816666666666651,1.160174435604306,94.0,52.0,282.0
5.833333333333318,1.1621220428409167,94.0,52.0,282.0
5.8499999999999845,1.1654716234697529,94.0,52.0,282.0
5.866666666666651,1.1630610130191767,94.0,52.0,282.0
5.883333333333318,1.16283633192142,94.0,52.0,282.0
5.899999999999984,1.1621255644902193,94.0,52.0,282.0
5.916666666666651,1.1634659925751136,94.0,52.0,282.0
5.933333333333318,1.1631222344974494,94.0,52.0,282.0
5.949999999999984,1.157993113772346,94.0,52.0,282.0
5.966666666666651,1.160992200295408,94.0,52.0,282.0
5.983333333333317,1.1579073246356175,94.0,52.0,282.0
5.999999999999984,1.16474693324003,93.0,51.0,283.0
6.016666666666651,1.1642809140486907,92.0,50.0,284.0
6.033333333333317,1.1639856914027982,92.0,50.0,284.0
6.049999999999984,1.1696533869317811,92.0,50.0,284.0
6.06666666666665,1.169677882987968,92.0,50.0,284.0
6.083333333333317,1.1673815048037808,92.0,50.0,284.0
6.099999999999984,1.166337882980635,92.0,50.0,284.0
6.11666666666665,1.1626649627429175,92.0,50.0,284.0
6.133333333333317,1.1572671810320485,92.0,50.0,284.0
6.1499999999999835,1.159374809113388,91.0,49.0,285.0
6.16666666666665,1.1566433729104637,91.0,49.0,285.0
6.183333333333317,1.1596033335800422,91.0,49.0,285.0
6.199999999999983,1.1582797476571072,91.0,49.0,285.0
6.21666666666665,1.157564967302412,91.0,49.0,285.0
6.2333333333333165,1.159540405438537,90.0,48.0,286.0
6.249999999999983,1.1571347106319736,90.0,48.0,286.0
6.26666666666665,1.1573942457334228,90.0,48.0,286.0
6.283333333333316,1.1621868302930503,90.0,48.0,286.0
6.299999999999983,1.1599988437834825,90.0,48.0,286.0
6.3166666666666496,1.163580204755414,90.0,48.0,286.0
6.333333333333316,1.1622173131161118,90.0,48.0,286.0
6.349999999999983,1.1629186023585907,90.0,48.0,286.0
6.366666666666649,1.1666486013551498,89.0,47.0,287.0
6.383333333333316,1.1662336253480503,89.0,47.0,287.0
6.399999999999983,1.1624186861081547,89.0,47.0,287.0
6.416666666666649,1.164981474467027,89.0,47.0,287.0
6.433333333333316,1.166574912560162,89.0,47.0,287.0
6.449999999999982,1.1654585669316617,89.0,47.0,287.0
6.466666666666649,1.1689043562381176,88.0,46.0,288.0
6.483333333333316,1.1729354891871382,88.0,46.0,288.0
6.499999999999982,1.1775901019558863,88.0,46.0,288.0
6.516666666666649,1.1728813745935358,88.0,46.0,288.0
6.5333333333333155,1.173671117993652,88.0,46.0,288.0
6.549999999999982,1.1753666012243795,88.0,46.0,288.0
6.566666666666649,1.1731057100635542,88.0,46.0,288.0
6.583333333333315,1.1686906549383003,88.0,46.0,288.0
6.599999999999982,1.1621143646107008,88.0,46.0,288.0
6.6166666666666485,1.1569250650656577,88.0,46.0,288.0
6.633333333333315,1.157411381523225,88.0,46.0,288.0
6.649999999999982,1.158471157513089,88.0,46.0,288.0
6.666666666666648,1.1605919408816023,88.0,46.0,288.0
6.683333333333315,1.1661119203925459,88.0,46.0,288.0
6.6999999999999815,1.1592644005086716,87.0,45.0,289.0
6.716666666666648,1.165700279977466,86.0,44.0,290.0
6.733333333333315,1.1664560962022699,86.0,44.0,290.0
6.749999999999981,1.1688066702744508,86.0,44.0,290.0
6.766666666666648,1.162577169637041,86.0,44.0,290.0
6.783333333333315,1.162414033841119,86.0,44.0,290.0
6.799999999999981,1.1619393523104782,86.0,44.0,290.0
6.816666666666648,1.158375555175758,86.0,44.0,290.0
6.833333333333314,1.1607404398533134,86.0,44.0,290.0
6.849999999999981,1.1555856580216481,86.0,44.0,290.0
6.866666666666648,1.1532687607860401,86.0,44.0,290.0
6.883333333333314,1.1545284182198856,86.0,44.0,290.0
6.899999999999981,1.15485253888282,86.0,44.0,290.0
6.916666666666647,1.1550251692389562,86.0,44.0,290.0
6.933333333333314,1.1547937859956399,86.0,44.0,290.0
6.949999999999981,1.1560115639102713,86.0,44.0,290.0
6.966666666666647,1.157498664424344,86.0,44.0,290.0
6.983333333333314,1.1574569643818429,86.0,44.0,290.0
6.9999999999999805,1.159311438757277,86.0,44.0,290.0
7.016666666666647,1.1618873230494724,86.0,44.0,290.0
7.033333333333314,1.1625509516822756,86.0,44.0,290.0
7.04999999999998,1.1661608296437138,86.0,44.0,290.0
7.066666666666647,1.1734723073301163,86.0,44.0,290.0
7.0833333333333135,1.1769120985194739,85.0,43.0,291.0
7.09999999999998,1.1781433155621919,84.0,42.0,292.0
7.116666666666647,1.1765856070844865,84.0,42.0,292.0
7.133333333333313,1.1743916836372166,84.0,42.0,292.0
7.14999999999998,1.1798222853614577,83.0,41.0,293.0
7.1666666666666465,1.1787213308798137,83.0,41.0,293.0
7.183333333333313,1.1794819991379353,83.0,41.0,293.0
7.19999999999998,1.180006073769766,82.0,40.0,294.0
7.216666666666646,1.1775168087452943,82.0,40.0,294.0
7.233333333333313,1.1768490128908324,82.0,40.0,294.0
7.24999999999998,1.185237065618812,82.0,40.0,294.0
7.266666666666646,1.1863525253074512,82.0,40.0,294.0
7.283333333333313,1.1891059888006628,82.0,40.0,294.0
7.299999999999979,1.185969651956702,82.0,40.0,294.0
7.316666666666646,1.1879292876050846,82.0,40.0,294.0
7.333333333333313,1.1888291701872575,82.0,40.0,294.0
7.349999999999979,1.1862822406403957,82.0,40.0,294.0
7.366666666666646,1.1857273128737118,82.0,40.0,294.0
7.383333333333312,1.180733962916669,82.0,40.0,294.0
7.399999999999979,1.1766326457564504,82.0,40.0,294.0
7.416666666666646,1.1766622825917972,82.0,40.0,294.0
7.433333333333312,1.1746172688970924,82.0,40.0,294.0
7.449999999999979,1.178453402145064,81.0,39.0,295.0
7.4666666666666455,1.1768723825394485,81.0,39.0,295.0
7.483333333333312,1.177772989546769,81.0,39.0,295.0
7.499999999999979,1.1745708553010308,81.0,39.0,295.0
7.516666666666645,1.1757132750269457,81.0,39.0,295.0
7.533333333333312,1.1765986446251784,80.0,38.0,296.0
7.5499999999999785,1.1761092360403909,80.0,38.0,296.0
7.566666666666645,1.1764216080954633,80.0,38.0,296.0
7.583333333333312,1.1789995216052083,79.0,37.0,297.0
7.599999999999978,1.1806275389153027,78.0,36.0,298.0
7.616666666666645,1.1791705728159874,78.0,36.0,298.0
7.6333333333333115,1.1785683213007971,78.0,36.0,298.0
7.649999999999978,1.1828757569255073,78.0,36.0,298.0
7.666666666666645,1.1834020966851788,78.0,36.0,298.0
7.683333333333311,1.183406874732619,78.0,36.0,298.0
7.699999999999978,1.1798064241372177,78.0,36.0,298.0
7.716666666666645,1.1843139483028744,78.0,36.0,298.0
7.733333333333311,1.1815926841052315,78.0,36.0,298.0
7.749999999999978,1.1864292685257907,78.0,36.0,298.0
7.766666666666644,1.1860329958542015,78.0,36.0,298.0
7.783333333333311,1.1891362482853973,77.0,35.0,299.0
7.799999999999978,1.1909228440562947,77.0,35.0,299.0
7.816666666666644,1.1905518003522386,77.0,35.0,299.0
7.833333333333311,1.187627947280452,77.0,35.0,299.0
7.849999999999977,1.1846050774348484,77.0,35.0,299.0
7.866666666666644,1.1826992375231287,77.0,35.0,299.0
7.883333333333311,1.1810813141627239,77.0,35.0,299.0
7.899999999999977,1.183281884193871,77.0,35.0,299.0
7.916666666666644,1.1799322888857524,77.0,35.0,299.0
7.9333333333333105,1.1820069905114874,77.0,35.0,299.0
7.949999999999977,1.1817875119814265,77.0,35.0,299.0
7.966666666666644,1.1805936713199097,77.0,35.0,299.0
