Tempo,Cl,Na,NaCl
0.0,48.0,52.0,0.0
0.016666666666666666,48.0,52.0,0.0
0.03333333333333333,48.0,52.0,0.0
0.05,48.0,52.0,0.0
0.06666666666666667,48.0,52.0,0.0
0.08333333333333333,48.0,52.0,0.0
0.09999999999999999,48.0,52.0,0.0
0.11666666666666665,48.0,52.0,0.0
0.13333333333333333,48.0,52.0,0.0
0.15,48.0,52.0,0.0
0.16666666666666666,48.0,52.0,0.0
0.18333333333333332,48.0,52.0,0.0
0.19999999999999998,48.0,52.0,0.0
0.21666666666666665,48.0,52.0,0.0
0.2333333333333333,48.0,52.0,0.0
0.24999999999999997,48.0,52.0,0.0
0.26666666666666666,48.0,52.0,0.0
0.2833333333333333,48.0,52.0,0.0
0.3,48.0,52.0,0.0
0.31666666666666665,48.0,52.0,0.0
0.3333333333333333,48.0,52.0,0.0
0.35,48.0,52.0,0.0
0.36666666666666664,48.0,52.0,0.0
0.3833333333333333,48.0,52.0,0.0
0.39999999999999997,48.0,52.0,0.0
0.41666666666666663,48.0,52.0,0.0
0.4333333333333333,48.0,52.0,0.0
0.44999999999999996,48.0,52.0,0.0
0.4666666666666666,48.0,52.0,0.0
0.4833333333333333,48.0,52.0,0.0
0.49999999999999994,48.0,52.0,0.0
0.5166666666666666,48.0,52.0,0.0
0.5333333333333333,48.0,52.0,0.0
0.55,48.0,52.0,0.0
0.5666666666666668,48.0,52.0,0.0
0.5833333333333335,48.0,52.0,0.0
0.6000000000000002,48.0,52.0,0.0
0.6166666666666669,48.0,52.0,0.0
0.6333333333333336,48.0,52.0,0.0
0.6500000000000004,48.0,52.0,0.0
0.6666666666666671,48.0,52.0,0.0
0.6833333333333338,48.0,52.0,0.0
0.7000000000000005,48.0,52.0,0.0
0.7166666666666672,48.0,52.0,0.0
0.733333333333334,48.0,52.0,0.0
0.7500000000000007,48.0,52.0,0.0
0.7666666666666674,48.0,52.0,0.0
0.7833333333333341,48.0,52.0,0.0
0.8000000000000008,48.0,52.0,0.0
0.8166666666666675,48.0,52.0,0.0
0.8333333333333343,48.0,52.0,0.0
0.850000000000001,48.0,52.0,0.0
0.8666666666666677,48.0,52.0,0.0
0.8833333333333344,48.0,52.0,0.0
0.9000000000000011,48.0,52.0,0.0
0.9166666666666679,48.0,52.0,0.0
0.9333333333333346,48.0,52.0,0.0
0.9500000000000013,48.0,52.0,0.0
0.966666666666668,48.0,52.0,0.0
0.9833333333333347,48.0,52.0,0.0
1.0000000000000013,48.0,52.0,0.0
1.016666666666668,48.0,52.0,0.0
1.0333333333333345,48.0,52.0,0.0
1.0500000000000012,48.0,52.0,0.0
1.0666666666666678,48.0,52.0,0.0
1.0833333333333344,47.0,51.0,1.0
1.100000000000001,47.0,51.0,1.0
1.1166666666666676,47.0,51.0,1.0
1.1333333333333342,47.0,51.0,1.0
1.1500000000000008,47.0,51.0,1.0
1.1666666666666674,47.0,51.0,1.0
1.183333333333334,47.0,51.0,1.0
1.2000000000000006,47.0,51.0,1.0
1.2166666666666672,46.0,50.0,2.0
1.2333333333333338,46.0,50.0,2.0
1.2500000000000004,46.0,50.0,2.0
1.266666666666667,46.0,50.0,2.0
1.2833333333333337,46.0,50.0,2.0
1.3000000000000003,46.0,50.0,2.0
1.3166666666666669,45.0,49.0,3.0
1.3333333333333335,45.0,49.0,3.0
1.35,45.0,49.0,3.0
1.3666666666666667,45.0,49.0,3.0
1.3833333333333333,45.0,49.0,3.0
1.4,45.0,49.0,3.0
1.4166666666666665,45.0,49.0,3.0
1.4333333333333331,45.0,49.0,3.0
1.4499999999999997,45.0,49.0,3.0
1.4666666666666663,45.0,49.0,3.0
1.483333333333333,45.0,49.0,3.0
1.4999999999999996,45.0,49.0,3.0
1.5166666666666662,45.0,49.0,3.0
1.5333333333333328,45.0,49.0,3.0
1.5499999999999994,45.0,49.0,3.0
1.566666666666666,45.0,49.0,3.0
1.5833333333333326,45.0,49.0,3.0
1.5999999999999992,45.0,49.0,3.0
1.6166666666666658,45.0,49.0,3.0
1.6333333333333324,45.0,49.0,3.0
1.649999999999999,45.0,49.0,3.0
1.6666666666666656,44.0,48.0,4.0
1.6833333333333322,44.0,48.0,4.0
1.6999999999999988,44.0,48.0,4.0
1.7166666666666655,44.0,48.0,4.0
1.733333333333332,44.0,48.0,4.0
1.7499999999999987,44.0,48.0,4.0
1.7666666666666653,43.0,47.0,5.0
1.7833333333333319,42.0,46.0,6.0
1.7999999999999985,42.0,46.0,6.0
1.816666666666665,42.0,46.0,6.0
1.8333333333333317,42.0,46.0,6.0
1.8499999999999983,42.0,46.0,6.0
1.866666666666665,42.0,46.0,6.0
1.8833333333333315,42.0,46.0,6.0
1.8999999999999981,42.0,46.0,6.0
1.9166666666666647,42.0,46.0,6.0
1.9333333333333313,41.0,45.0,7.0
1.949999999999998,41.0,45.0,7.0
1.9666666666666646,41.0,45.0,7.0
1.9833333333333312,41.0,45.0,7.0
1.9999999999999978,41.0,45.0,7.0
2.0166666666666644,41.0,45.0,7.0
2.033333333333331,41.0,45.0,7.0
2.0499999999999976,41.0,45.0,7.0
2.066666666666664,41.0,45.0,7.0
2.083333333333331,41.0,45.0,7.0
2.0999999999999974,41.0,45.0,7.0
2.116666666666664,41.0,45.0,7.0
2.1333333333333306,41.0,45.0,7.0
2.1499999999999972,41.0,45.0,7.0
2.166666666666664,41.0,45.0,7.0
2.1833333333333305,41.0,45.0,7.0
2.199999999999997,41.0,45.0,7.0
2.2166666666666637,41.0,45.0,7.0
2.2333333333333303,41.0,45.0,7.0
2.249999999999997,41.0,45.0,7.0
2.2666666666666635,41.0,45.0,7.0
2.28333333333333,41.0,45.0,7.0
2.2999999999999967,41.0,45.0,7.0
2.3166666666666633,41.0,45.0,7.0
2.33333333333333,41.0,45.0,7.0
2.3499999999999965,41.0,45.0,7.0
2.366666666666663,41.0,45.0,7.0
2.3833333333333298,40.0,44.0,8.0
2.3999999999999964,40.0,44.0,8.0
2.416666666666663,40.0,44.0,8.0
2.4333333333333296,40.0,44.0,8.0
2.449999999999996,40.0,44.0,8.0
2.466666666666663,40.0,44.0,8.0
2.4833333333333294,39.0,43.0,9.0
2.499999999999996,39.0,43.0,9.0
2.5166666666666626,38.0,42.0,10.0
2.533333333333329,38.0,42.0,10.0
2.549999999999996,38.0,42.0,10.0
2.5666666666666624,38.0,42.0,10.0
2.583333333333329,38.0,42.0,10.0
2.5999999999999956,38.0,42.0,10.0
2.6166666666666623,38.0,42.0,10.0
