Tempo [s],Temperatura [K],Na,Cl,NaCl
2.033333333333331,0.4292625767855031,22.0,30.0,14.0
2.0499999999999976,0.4292850398967401,22.0,30.0,14.0
2.066666666666664,0.4292850398967401,22.0,30.0,14.0
2.083333333333331,0.4292850398967401,22.0,30.0,14.0
2.0999999999999974,0.4292850398967401,22.0,30.0,14.0
2.116666666666664,0.4296639808246127,22.0,30.0,14.0
2.1333333333333306,0.4296639808246127,22.0,30.0,14.0
2.1499999999999972,0.43088628342978824,22.0,30.0,14.0
2.166666666666664,0.4373388165856533,22.0,30.0,14.0
2.1833333333333305,0.4437666136745852,21.0,29.0,15.0
2.199999999999997,0.44399860915599354,21.0,29.0,15.0
2.2166666666666637,0.4446158945259462,21.0,29.0,15.0
2.2333333333333303,0.4446158945259462,21.0,29.0,15.0
2.249999999999997,0.4446158945259462,21.0,29.0,15.0
2.2666666666666635,0.4446158945259462,21.0,29.0,15.0
2.28333333333333,0.44002069322567106,21.0,29.0,15.0
2.2999999999999967,0.44002069322567106,21.0,29.0,15.0
2.3166666666666633,0.44002069322567106,21.0,29.0,15.0
2.33333333333333,0.4376865910473776,21.0,29.0,15.0
2.3499999999999965,0.4376865910473776,21.0,29.0,15.0
2.366666666666663,0.4445254440324928,20.0,28.0,16.0
2.3833333333333298,0.4445254440324928,20.0,28.0,16.0
2.3999999999999964,0.44527993718300635,20.0,28.0,16.0
2.416666666666663,0.44527993718300635,20.0,28.0,16.0
2.4333333333333296,0.4506253764241644,20.0,28.0,16.0
2.449999999999996,0.45036734168375,20.0,28.0,16.0
2.466666666666663,0.45036734168375,20.0,28.0,16.0
2.4833333333333294,0.4522433739037735,20.0,28.0,16.0
2.499999999999996,0.451219427581306,20.0,28.0,16.0
2.5166666666666626,0.45146101618029943,20.0,28.0,16.0
2.533333333333329,0.4586270640561773,19.0,27.0,17.0
2.549999999999996,0.4586270640561773,19.0,27.0,17.0
2.5666666666666624,0.4586270640561773,19.0,27.0,17.0
2.583333333333329,0.4586270640561773,19.0,27.0,17.0
2.5999999999999956,0.4586270640561773,19.0,27.0,17.0
2.6166666666666623,0.458683374195298,19.0,27.0,17.0
2.633333333333329,0.458683374195298,19.0,27.0,17.0
2.6499999999999955,0.46006705811897164,19.0,27.0,17.0
2.666666666666662,0.46006705811897164,19.0,27.0,17.0
2.6833333333333287,0.46043617996536784,19.0,27.0,17.0
2.6999999999999953,0.4604237559502984,19.0,27.0,17.0
2.716666666666662,0.4604237559502984,19.0,27.0,17.0
2.7333333333333285,0.4604237559502984,19.0,27.0,17.0
2.749999999999995,0.4567394105041879,19.0,27.0,17.0
2.7666666666666617,0.4567394105041879,19.0,27.0,17.0
2.7833333333333283,0.4567394105041879,19.0,27.0,17.0
2.799999999999995,0.4567394105041879,19.0,27.0,17.0
2.8166666666666615,0.4567394105041879,19.0,27.0,17.0
2.833333333333328,0.4567394105041879,19.0,27.0,17.0
2.8499999999999948,0.4669230383346954,18.0,26.0,18.0
2.8666666666666614,0.4669230383346954,18.0,26.0,18.0
2.883333333333328,0.46666800221648436,18.0,26.0,18.0
2.8999999999999946,0.47034833929125974,18.0,26.0,18.0
2.916666666666661,0.47034833929125974,18.0,26.0,18.0
2.933333333333328,0.4704311306040531,18.0,26.0,18.0
2.9499999999999944,0.4708155323758,18.0,26.0,18.0
2.966666666666661,0.4712359712540546,18.0,26.0,18.0
2.9833333333333276,0.4712359712540546,18.0,26.0,18.0
2.9999999999999942,0.4712359712540546,18.0,26.0,18.0
3.016666666666661,0.46848131439471996,18.0,26.0,18.0
3.0333333333333274,0.46848131439471996,18.0,26.0,18.0
3.049999999999994,0.46848131439471996,18.0,26.0,18.0
3.0666666666666607,0.46848131439471996,18.0,26.0,18.0
3.0833333333333273,0.46848131439471996,18.0,26.0,18.0
3.099999999999994,0.46848131439471996,18.0,26.0,18.0
3.1166666666666605,0.46300436100597026,18.0,26.0,18.0
3.133333333333327,0.46562502495765357,18.0,26.0,18.0
3.1499999999999937,0.4658919545835869,18.0,26.0,18.0
3.1666666666666603,0.4658919545835869,18.0,26.0,18.0
3.183333333333327,0.46596377211193296,18.0,26.0,18.0
3.1999999999999935,0.46596377211193296,18.0,26.0,18.0
3.21666666666666,0.46596377211193296,18.0,26.0,18.0
3.2333333333333267,0.4621414249601226,18.0,26.0,18.0
3.2499999999999933,0.46331819724941886,18.0,26.0,18.0
3.26666666666666,0.46331819724941886,18.0,26.0,18.0
3.2833333333333266,0.4609484903574901,18.0,26.0,18.0
3.299999999999993,0.4609484903574901,18.0,26.0,18.0
3.3166666666666598,0.4609484903574901,18.0,26.0,18.0
3.3333333333333264,0.4609484903574901,18.0,26.0,18.0
3.349999999999993,0.4609484903574901,18.0,26.0,18.0
3.3666666666666596,0.4609484903574901,18.0,26.0,18.0
3.383333333333326,0.4592430780431625,18.0,26.0,18.0
3.399999999999993,0.4592430780431625,18.0,26.0,18.0
3.4166666666666594,0.4592430780431625,18.0,26.0,18.0
3.433333333333326,0.4596040660954364,18.0,26.0,18.0
3.4499999999999926,0.463041041360673,17.0,25.0,19.0
3.4666666666666592,0.46741610253448046,17.0,25.0,19.0
3.483333333333326,0.4752063709100551,16.0,24.0,20.0
3.4999999999999925,0.4752063709100551,16.0,24.0,20.0
3.516666666666659,0.4752063709100551,16.0,24.0,20.0
3.5333333333333257,0.4752063709100551,16.0,24.0,20.0
3.5499999999999923,0.4752501012386849,16.0,24.0,20.0
3.566666666666659,0.4752579113939373,16.0,24.0,20.0
3.5833333333333255,0.4742547003424699,16.0,24.0,20.0
3.599999999999992,0.47439756847311476,16.0,24.0,20.0
3.6166666666666587,0.47439756847311476,16.0,24.0,20.0
3.6333333333333253,0.47439756847311476,16.0,24.0,20.0
3.649999999999992,0.47439756847311476,16.0,24.0,20.0
3.6666666666666585,0.47222463162015277,16.0,24.0,20.0
3.683333333333325,0.47302659380989975,16.0,24.0,20.0
3.6999999999999917,0.47302659380989975,16.0,24.0,20.0
3.7166666666666583,0.47302659380989975,16.0,24.0,20.0
3.733333333333325,0.47302659380989975,16.0,24.0,20.0
3.7499999999999916,0.47302659380989975,16.0,24.0,20.0
3.766666666666658,0.4810439937049828,15.0,23.0,21.0
3.7833333333333248,0.4810439937049828,15.0,23.0,21.0
3.7999999999999914,0.4811978307091082,15.0,23.0,21.0
3.816666666666658,0.4811978307091082,15.0,23.0,21.0
3.8333333333333246,0.4811978307091082,15.0,23.0,21.0
3.849999999999991,0.4811978307091082,15.0,23.0,21.0
3.866666666666658,0.4811978307091082,15.0,23.0,21.0
3.8833333333333244,0.4811978307091082,15.0,23.0,21.0
3.899999999999991,0.4891626980321903,14.0,22.0,22.0
3.9166666666666576,0.4891626980321903,14.0,22.0,22.0
3.9333333333333242,0.4891626980321903,14.0,22.0,22.0
3.949999999999991,0.48166759370596574,14.0,22.0,22.0
3.9666666666666575,0.48008801845228444,14.0,22.0,22.0
3.983333333333324,0.48966487995242153,13.0,21.0,23.0
3.9999999999999907,0.4901096313700926,13.0,21.0,23.0
4.016666666666658,0.49886158907313,12.0,20.0,24.0
4.033333333333324,0.49886158907313,12.0,20.0,24.0
4.049999999999991,0.49886158907313,12.0,20.0,24.0
4.0666666666666575,0.4946437651694744,12.0,20.0,24.0
4.083333333333324,0.49551047239414886,12.0,20.0,24.0
4.099999999999991,0.49551047239414886,12.0,20.0,24.0
4.116666666666657,0.49551047239414886,12.0,20.0,24.0
4.133333333333324,0.49551047239414886,12.0,20.0,24.0
4.149999999999991,0.49551047239414886,12.0,20.0,24.0
4.166666666666657,0.49551047239414886,12.0,20.0,24.0
4.183333333333324,0.49551047239414886,12.0,20.0,24.0
4.19999999999999,0.49952696852923123,12.0,20.0,24.0
4.216666666666657,0.49952696852923123,12.0,20.0,24.0
4.233333333333324,0.49952696852923123,12.0,20.0,24.0
4.24999999999999,0.49952696852923123,12.0,20.0,24.0
4.266666666666657,0.5099955761562667,11.0,19.0,25.0
4.2833333333333234,0.5099955761562667,11.0,19.0,25.0
4.29999999999999,0.5099955761562667,11.0,19.0,25.0
4.316666666666657,0.5099955761562667,11.0,19.0,25.0
4.333333333333323,0.5194399386776789,10.0,18.0,26.0
4.34999999999999,0.5194399386776789,10.0,18.0,26.0
4.3666666666666565,0.5194399386776789,10.0,18.0,26.0
4.383333333333323,0.5194399386776789,10.0,18.0,26.0
4.39999999999999,0.5194399386776789,10.0,18.0,26.0
4.416666666666656,0.5194399386776789,10.0,18.0,26.0
4.433333333333323,0.5191602472057992,10.0,18.0,26.0
4.4499999999999895,0.5191602472057992,10.0,18.0,26.0
4.466666666666656,0.5191602472057992,10.0,18.0,26.0
4.483333333333323,0.5191602472057992,10.0,18.0,26.0
4.499999999999989,0.5191602472057992,10.0,18.0,26.0
4.516666666666656,0.5191602472057992,10.0,18.0,26.0
4.533333333333323,0.5191602472057992,10.0,18.0,26.0
4.549999999999989,0.5191602472057992,10.0,18.0,26.0
4.566666666666656,0.5191602472057992,10.0,18.0,26.0
4.583333333333322,0.5191602472057992,10.0,18.0,26.0
4.599999999999989,0.5182889768283435,10.0,18.0,26.0
4.616666666666656,0.5280680141269913,9.0,17.0,27.0
4.633333333333322,0.5280680141269913,9.0,17.0,27.0
4.649999999999989,0.5280680141269913,9.0,17.0,27.0
4.666666666666655,0.5280680141269913,9.0,17.0,27.0
4.683333333333322,0.5280680141269913,9.0,17.0,27.0
4.699999999999989,0.5280680141269913,9.0,17.0,27.0
4.716666666666655,0.5291370362206599,9.0,17.0,27.0
4.733333333333322,0.5291370362206599,9.0,17.0,27.0
4.7499999999999885,0.5291370362206599,9.0,17.0,27.0
4.766666666666655,0.5251670161229126,9.0,17.0,27.0
4.783333333333322,0.5272435479989368,9.0,17.0,27.0
4.799999999999988,0.5272435479989368,9.0,17.0,27.0
4.816666666666655,0.5272435479989368,9.0,17.0,27.0
4.8333333333333215,0.5272435479989368,9.0,17.0,27.0
4.849999999999988,0.5281061269465369,9.0,17.0,27.0
4.866666666666655,0.5281061269465369,9.0,17.0,27.0
4.883333333333321,0.5281061269465369,9.0,17.0,27.0
4.899999999999988,0.5278890463851433,9.0,17.0,27.0
4.9166666666666545,0.5278890463851433,9.0,17.0,27.0
4.933333333333321,0.5278890463851433,9.0,17.0,27.0
4.949999999999988,0.5278890463851433,9.0,17.0,27.0
4.966666666666654,0.5278890463851433,9.0,17.0,27.0
4.983333333333321,0.5278890463851433,9.0,17.0,27.0
4.999999999999988,0.5268941475045852,9.0,17.0,27.0
5.016666666666654,0.5268941475045852,9.0,17.0,27.0
5.033333333333321,0.5268941475045852,9.0,17.0,27.0
5.049999999999987,0.5268941475045852,9.0,17.0,27.0
5.066666666666654,0.5268941475045852,9.0,17.0,27.0
5.083333333333321,0.5268941475045852,9.0,17.0,27.0
5.099999999999987,0.5370267272642888,8.0,16.0,28.0
5.116666666666654,0.5370267272642888,8.0,16.0,28.0
5.13333333333332,0.5370267272642888,8.0,16.0,28.0
5.149999999999987,0.5370267272642888,8.0,16.0,28.0
5.166666666666654,0.5370267272642888,8.0,16.0,28.0
5.18333333333332,0.5370267272642888,8.0,16.0,28.0
5.199999999999987,0.5370267272642888,8.0,16.0,28.0
5.2166666666666535,0.5370267272642888,8.0,16.0,28.0
5.23333333333332,0.5370267272642888,8.0,16.0,28.0
5.249999999999987,0.5370267272642888,8.0,16.0,28.0
5.266666666666653,0.5370267272642888,8.0,16.0,28.0
5.28333333333332,0.537800459024371,8.0,16.0,28.0
5.2999999999999865,0.5371558533714589,8.0,16.0,28.0
5.316666666666653,0.5371558533714589,8.0,16.0,28.0
5.33333333333332,0.5371558533714589,8.0,16.0,28.0
5.349999999999986,0.5325060308027566,8.0,16.0,28.0
5.366666666666653,0.5325060308027566,8.0,16.0,28.0
5.3833333333333195,0.5328490448072227,8.0,16.0,28.0
5.399999999999986,0.5328490448072227,8.0,16.0,28.0
5.416666666666653,0.5328490448072227,8.0,16.0,28.0
5.433333333333319,0.5328490448072227,8.0,16.0,28.0
5.449999999999986,0.5328490448072227,8.0,16.0,28.0
5.466666666666653,0.5328490448072227,8.0,16.0,28.0
5.483333333333319,0.5328490448072227,8.0,16.0,28.0
5.499999999999986,0.5298300339449361,8.0,16.0,28.0
5.516666666666652,0.5298300339449361,8.0,16.0,28.0
5.533333333333319,0.5294341418226789,8.0,16.0,28.0
5.549999999999986,0.5294341418226789,8.0,16.0,28.0
5.566666666666652,0.5294341418226789,8.0,16.0,28.0
5.583333333333319,0.5283833452603199,8.0,16.0,28.0
5.599999999999985,0.5297054706619617,8.0,16.0,28.0
5.616666666666652,0.533715988464315,8.0,16.0,28.0
5.633333333333319,0.533715988464315,8.0,16.0,28.0
5.649999999999985,0.533715988464315,8.0,16.0,28.0
5.666666666666652,0.533715988464315,8.0,16.0,28.0
5.6833333333333185,0.533715988464315,8.0,16.0,28.0
5.699999999999985,0.5399559123688593,8.0,16.0,28.0
5.716666666666652,0.5399559123688593,8.0,16.0,28.0
5.733333333333318,0.5399559123688593,8.0,16.0,28.0
5.749999999999985,0.5311396036380749,8.0,16.0,28.0
5.7666666666666515,0.520532358690525,8.0,16.0,28.0
5.783333333333318,0.5213263056546465,8.0,16.0,28.0
5.799999999999985,0.5212924890465978,8.0,16.0,28.0
5.816666666666651,0.5212924890465978,8.0,16.0,28.0
5.833333333333318,0.5212924890465978,8.0,16.0,28.0
5.8499999999999845,0.5212924890465978,8.0,16.0,28.0
5.866666666666651,0.5212924890465978,8.0,16.0,28.0
