Tempo,Cl,Na,NaCl
2.3499999999999965,399.0,353.0,124.0
2.366666666666663,399.0,353.0,124.0
2.3833333333333298,399.0,353.0,124.0
2.3999999999999964,399.0,353.0,124.0
2.416666666666663,399.0,353.0,124.0
2.4333333333333296,398.0,352.0,125.0
2.449999999999996,398.0,352.0,125.0
2.466666666666663,398.0,352.0,125.0
2.4833333333333294,397.0,351.0,126.0
2.499999999999996,395.0,349.0,128.0
2.5166666666666626,394.0,348.0,129.0
2.533333333333329,394.0,348.0,129.0
2.549999999999996,394.0,348.0,129.0
2.5666666666666624,393.0,347.0,130.0
2.583333333333329,392.0,346.0,131.0
2.5999999999999956,391.0,345.0,132.0
2.6166666666666623,391.0,345.0,132.0
2.633333333333329,390.0,344.0,133.0
2.6499999999999955,390.0,344.0,133.0
2.666666666666662,390.0,344.0,133.0
2.6833333333333287,390.0,344.0,133.0
2.6999999999999953,390.0,344.0,133.0
2.716666666666662,390.0,344.0,133.0
2.7333333333333285,390.0,344.0,133.0
2.749999999999995,390.0,344.0,133.0
2.7666666666666617,389.0,343.0,134.0
2.7833333333333283,388.0,342.0,135.0
2.799999999999995,388.0,342.0,135.0
2.8166666666666615,388.0,342.0,135.0
2.833333333333328,388.0,342.0,135.0
2.8499999999999948,387.0,341.0,136.0
2.8666666666666614,385.0,339.0,138.0
2.883333333333328,384.0,338.0,139.0
2.8999999999999946,384.0,338.0,139.0
2.916666666666661,384.0,338.0,139.0
2.933333333333328,384.0,338.0,139.0
2.9499999999999944,383.0,337.0,140.0
2.966666666666661,383.0,337.0,140.0
2.9833333333333276,383.0,337.0,140.0
2.9999999999999942,382.0,336.0,141.0
3.016666666666661,381.0,335.0,142.0
3.0333333333333274,380.0,334.0,143.0
3.049999999999994,380.0,334.0,143.0
3.0666666666666607,378.0,332.0,145.0
3.0833333333333273,377.0,331.0,146.0
3.099999999999994,377.0,331.0,146.0
3.1166666666666605,377.0,331.0,146.0
3.133333333333327,377.0,331.0,146.0
3.1499999999999937,377.0,331.0,146.0
3.1666666666666603,377.0,331.0,146.0
3.183333333333327,377.0,331.0,146.0
3.1999999999999935,377.0,331.0,146.0
3.21666666666666,377.0,331.0,146.0
3.2333333333333267,377.0,331.0,146.0
3.2499999999999933,376.0,330.0,147.0
3.26666666666666,376.0,330.0,147.0
3.2833333333333266,376.0,330.0,147.0
3.299999999999993,376.0,330.0,147.0
3.3166666666666598,375.0,329.0,148.0
3.3333333333333264,375.0,329.0,148.0
3.349999999999993,374.0,328.0,149.0
3.3666666666666596,374.0,328.0,149.0
3.383333333333326,374.0,328.0,149.0
3.399999999999993,374.0,328.0,149.0
3.4166666666666594,374.0,328.0,149.0
3.433333333333326,373.0,327.0,150.0
3.4499999999999926,373.0,327.0,150.0
3.4666666666666592,373.0,327.0,150.0
3.483333333333326,373.0,327.0,150.0
3.4999999999999925,373.0,327.0,150.0
3.516666666666659,373.0,327.0,150.0
3.5333333333333257,373.0,327.0,150.0
3.5499999999999923,372.0,326.0,151.0
3.566666666666659,371.0,325.0,152.0
3.5833333333333255,370.0,324.0,153.0
3.599999999999992,370.0,324.0,153.0
3.6166666666666587,370.0,324.0,153.0
3.6333333333333253,370.0,324.0,153.0
3.649999999999992,370.0,324.0,153.0
3.6666666666666585,369.0,323.0,154.0
3.683333333333325,367.0,321.0,156.0
3.6999999999999917,367.0,321.0,156.0
3.7166666666666583,366.0,320.0,157.0
3.733333333333325,366.0,320.0,157.0
3.7499999999999916,366.0,320.0,157.0
3.766666666666658,365.0,319.0,158.0
3.7833333333333248,365.0,319.0,158.0
3.7999999999999914,364.0,318.0,159.0
3.816666666666658,364.0,318.0,159.0
3.8333333333333246,363.0,317.0,160.0
3.849999999999991,363.0,317.0,160.0
3.866666666666658,362.0,316.0,161.0
3.8833333333333244,362.0,316.0,161.0
3.899999999999991,362.0,316.0,161.0
3.9166666666666576,361.0,315.0,162.0
3.9333333333333242,360.0,314.0,163.0
3.949999999999991,360.0,314.0,163.0
3.9666666666666575,360.0,314.0,163.0
3.983333333333324,360.0,314.0,163.0
3.9999999999999907,360.0,314.0,163.0
4.016666666666658,360.0,314.0,163.0
4.033333333333324,359.0,313.0,164.0
4.049999999999991,359.0,313.0,164.0
4.0666666666666575,358.0,312.0,165.0
4.083333333333324,358.0,312.0,165.0
4.099999999999991,358.0,312.0,165.0
4.116666666666657,358.0,312.0,165.0
4.133333333333324,357.0,311.0,166.0
4.149999999999991,357.0,311.0,166.0
4.166666666666657,356.0,310.0,167.0
4.183333333333324,356.0,310.0,167.0
4.19999999999999,356.0,310.0,167.0
4.216666666666657,356.0,310.0,167.0
4.233333333333324,356.0,310.0,167.0
4.24999999999999,356.0,310.0,167.0
4.266666666666657,356.0,310.0,167.0
4.2833333333333234,355.0,309.0,168.0
4.29999999999999,355.0,309.0,168.0
4.316666666666657,355.0,309.0,168.0
4.333333333333323,355.0,309.0,168.0
4.34999999999999,354.0,308.0,169.0
4.3666666666666565,354.0,308.0,169.0
4.383333333333323,353.0,307.0,170.0
4.39999999999999,353.0,307.0,170.0
