Tempo [s],Temperatura [K],Na,Cl,NaCl
16.43333333333368,1.124442318239034,26.0,26.0,330.0
16.450000000000347,1.125768685237452,26.0,26.0,330.0
16.466666666667013,1.125108632641231,26.0,26.0,330.0
16.48333333333368,1.125265238573331,26.0,26.0,330.0
16.500000000000345,1.123813100884712,26.0,26.0,330.0
16.51666666666701,1.123865264360989,26.0,26.0,330.0
16.533333333333676,1.126569423448587,25.0,25.0,331.0
16.55000000000034,1.1294666427589954,24.0,24.0,332.0
16.566666666667007,1.126638740918303,24.0,24.0,332.0
16.583333333333673,1.1272523424523915,24.0,24.0,332.0
16.60000000000034,1.1288901100003108,24.0,24.0,332.0
16.616666666667005,1.1294134178312518,24.0,24.0,332.0
16.63333333333367,1.129133498299935,24.0,24.0,332.0
16.650000000000336,1.1285429015147361,24.0,24.0,332.0
16.666666666667002,1.1260360278243418,24.0,24.0,332.0
16.683333333333668,1.1251040181351935,24.0,24.0,332.0
16.700000000000333,1.1242160619801524,24.0,24.0,332.0
16.716666666667,1.1248403483232248,24.0,24.0,332.0
16.733333333333665,1.1248977341797184,24.0,24.0,332.0
16.75000000000033,1.1255079194622306,24.0,24.0,332.0
16.766666666666996,1.1270164470254798,24.0,24.0,332.0
16.783333333333662,1.1267806899225934,24.0,24.0,332.0
16.800000000000328,1.1274453713388088,24.0,24.0,332.0
16.816666666666993,1.128353257558684,24.0,24.0,332.0
16.83333333333366,1.1272242946549984,24.0,24.0,332.0
16.850000000000325,1.1257103535938928,24.0,24.0,332.0
16.86666666666699,1.1244860170244608,24.0,24.0,332.0
16.883333333333656,1.123750379739085,24.0,24.0,332.0
16.900000000000322,1.1206197918425962,24.0,24.0,332.0
16.916666666666988,1.11786164138637,24.0,24.0,332.0
16.933333333333653,1.1172859815568257,24.0,24.0,332.0
16.95000000000032,1.1212595876003484,23.0,23.0,333.0
16.966666666666985,1.12110226185286,23.0,23.0,333.0
16.98333333333365,1.1233808719782263,23.0,23.0,333.0
17.000000000000316,1.129513548221762,22.0,22.0,334.0
17.016666666666982,1.131206734658648,22.0,22.0,334.0
17.033333333333648,1.1312948973301573,22.0,22.0,334.0
17.050000000000313,1.130740040000971,22.0,22.0,334.0
17.06666666666698,1.1316726607589476,22.0,22.0,334.0
17.083333333333645,1.1285491615330108,22.0,22.0,334.0
17.10000000000031,1.1272108261852458,22.0,22.0,334.0
17.116666666666976,1.1271135580951763,22.0,22.0,334.0
17.133333333333642,1.1282657003369476,22.0,22.0,334.0
17.150000000000308,1.129314223625567,22.0,22.0,334.0
17.166666666666973,1.129713074634863,22.0,22.0,334.0
17.18333333333364,1.1308392636687357,22.0,22.0,334.0
17.200000000000305,1.1326914078488892,22.0,22.0,334.0
17.21666666666697,1.1346335469628575,22.0,22.0,334.0
17.233333333333636,1.1353090551509337,22.0,22.0,334.0
17.250000000000302,1.1352607841951823,22.0,22.0,334.0
17.266666666666968,1.134404127271925,22.0,22.0,334.0
17.283333333333633,1.1343642005183643,22.0,22.0,334.0
17.3000000000003,1.1322293833608694,22.0,22.0,334.0
17.316666666666965,1.1318046321664306,22.0,22.0,334.0
17.33333333333363,1.1318515353358471,22.0,22.0,334.0
17.350000000000296,1.1307977418365869,22.0,22.0,334.0
17.366666666666962,1.131603361487326,22.0,22.0,334.0
17.383333333333628,1.1310976395188634,22.0,22.0,334.0
17.400000000000293,1.1322555956477878,22.0,22.0,334.0
17.41666666666696,1.1313938791639162,22.0,22.0,334.0
17.433333333333625,1.130029695583395,22.0,22.0,334.0
17.45000000000029,1.1293428800454934,22.0,22.0,334.0
17.466666666666956,1.131569949789959,22.0,22.0,334.0
17.483333333333622,1.1303389929854086,22.0,22.0,334.0
17.500000000000288,1.1316572239831952,22.0,22.0,334.0
17.516666666666953,1.1318889255250377,22.0,22.0,334.0
17.53333333333362,1.130607660871031,22.0,22.0,334.0
17.550000000000285,1.1306880686442946,22.0,22.0,334.0
17.56666666666695,1.1275844009532514,22.0,22.0,334.0
17.583333333333616,1.1289839020923504,22.0,22.0,334.0
17.600000000000282,1.1283086528919222,22.0,22.0,334.0
17.616666666666948,1.128898250042822,22.0,22.0,334.0
17.633333333333614,1.129303422281117,22.0,22.0,334.0
17.65000000000028,1.126470842671231,22.0,22.0,334.0
17.666666666666945,1.122474648739875,22.0,22.0,334.0
17.68333333333361,1.1224982773245202,22.0,22.0,334.0
17.700000000000276,1.1241473565548519,22.0,22.0,334.0
17.716666666666942,1.125326808050277,22.0,22.0,334.0
17.733333333333608,1.125912982077232,22.0,22.0,334.0
17.750000000000274,1.125201424493596,22.0,22.0,334.0
17.76666666666694,1.1248329507894304,22.0,22.0,334.0
17.783333333333605,1.123953777415609,22.0,22.0,334.0
17.80000000000027,1.1227658350221223,22.0,22.0,334.0
17.816666666666936,1.1184785557778376,22.0,22.0,334.0
17.833333333333602,1.1218265678986312,21.0,21.0,335.0
17.850000000000268,1.1216439232724138,21.0,21.0,335.0
17.866666666666934,1.123010086711317,21.0,21.0,335.0
17.8833333333336,1.1228507363924511,21.0,21.0,335.0
17.900000000000265,1.1228023399782514,21.0,21.0,335.0
17.91666666666693,1.1198496733863255,21.0,21.0,335.0
17.933333333333596,1.1209577910139799,21.0,21.0,335.0
17.950000000000262,1.1215701542434933,21.0,21.0,335.0
17.966666666666928,1.1207691012817893,21.0,21.0,335.0
17.983333333333594,1.1220501848726183,21.0,21.0,335.0
18.00000000000026,1.115632982568385,21.0,21.0,335.0
18.016666666666925,1.117040950304702,21.0,21.0,335.0
18.03333333333359,1.1193034438316904,21.0,21.0,335.0
18.050000000000257,1.1190329601617746,21.0,21.0,335.0
18.066666666666922,1.1255154718966738,20.0,20.0,336.0
18.083333333333588,1.1263152552080562,20.0,20.0,336.0
18.100000000000254,1.1275532214179662,20.0,20.0,336.0
18.11666666666692,1.127200515972952,20.0,20.0,336.0
18.133333333333585,1.1288213138560526,20.0,20.0,336.0
18.15000000000025,1.1281319395998248,20.0,20.0,336.0
18.166666666666917,1.1299926102645697,20.0,20.0,336.0
18.183333333333582,1.1278323132074841,20.0,20.0,336.0
18.200000000000248,1.125393201991341,20.0,20.0,336.0
18.216666666666914,1.1233642838618805,20.0,20.0,336.0
18.23333333333358,1.1218689593875277,20.0,20.0,336.0
18.250000000000245,1.124391248685985,20.0,20.0,336.0
18.26666666666691,1.1250143244778399,20.0,20.0,336.0
18.283333333333577,1.1254542938060996,20.0,20.0,336.0
18.300000000000242,1.1238203302304293,20.0,20.0,336.0
18.316666666666908,1.1231458800002394,20.0,20.0,336.0
18.333333333333574,1.1187497128008201,20.0,20.0,336.0
18.35000000000024,1.1202650560810283,20.0,20.0,336.0
18.366666666666905,1.1220750801420258,20.0,20.0,336.0
18.38333333333357,1.1255931391495428,20.0,20.0,336.0
18.400000000000237,1.1272083881755566,20.0,20.0,336.0
18.416666666666902,1.1267643603892616,20.0,20.0,336.0
18.433333333333568,1.1266410333806518,20.0,20.0,336.0
18.450000000000234,1.124645201356374,20.0,20.0,336.0
18.4666666666669,1.122179406840435,20.0,20.0,336.0
18.483333333333565,1.1222190261934482,20.0,20.0,336.0
18.50000000000023,1.1227163116229026,20.0,20.0,336.0
18.516666666666897,1.120988925307332,20.0,20.0,336.0
18.533333333333562,1.1221696891498552,20.0,20.0,336.0
18.550000000000228,1.1235898762823164,20.0,20.0,336.0
18.566666666666894,1.12672702746649,20.0,20.0,336.0
18.58333333333356,1.1251305458719856,20.0,20.0,336.0
18.600000000000225,1.1280441299916504,20.0,20.0,336.0
18.61666666666689,1.1274970718951036,20.0,20.0,336.0
18.633333333333557,1.1257863301872173,20.0,20.0,336.0
18.650000000000222,1.1267246672312523,20.0,20.0,336.0
18.666666666666888,1.126010888155174,20.0,20.0,336.0
18.683333333333554,1.1259266353125994,20.0,20.0,336.0
18.70000000000022,1.1264600787925516,20.0,20.0,336.0
18.716666666666885,1.12546555489761,20.0,20.0,336.0
18.73333333333355,1.1278395789485924,20.0,20.0,336.0
18.750000000000217,1.1315507620592977,20.0,20.0,336.0
18.766666666666882,1.129253433503465,20.0,20.0,336.0
18.783333333333548,1.1311390772474144,20.0,20.0,336.0
18.800000000000214,1.1330621362532134,20.0,20.0,336.0
18.81666666666688,1.1338039325731628,20.0,20.0,336.0
18.833333333333545,1.1321239546543573,20.0,20.0,336.0
18.85000000000021,1.12697477160879,20.0,20.0,336.0
18.866666666666877,1.1299216272086072,20.0,20.0,336.0
18.883333333333542,1.128787591042059,20.0,20.0,336.0
18.900000000000208,1.128514545593114,20.0,20.0,336.0
18.916666666666874,1.1285595951069305,20.0,20.0,336.0
18.93333333333354,1.1300786560531184,20.0,20.0,336.0
18.950000000000205,1.1302344007283784,20.0,20.0,336.0
18.96666666666687,1.130100699005094,20.0,20.0,336.0
18.983333333333537,1.1263498526658462,20.0,20.0,336.0
19.000000000000203,1.1254283907573632,20.0,20.0,336.0
19.01666666666687,1.1266695943880998,20.0,20.0,336.0
19.033333333333534,1.1250884643405723,20.0,20.0,336.0
19.0500000000002,1.1243871149766547,20.0,20.0,336.0
19.066666666666865,1.1249206385935435,20.0,20.0,336.0
19.08333333333353,1.12582802395316,20.0,20.0,336.0
19.100000000000197,1.1276184490383652,20.0,20.0,336.0
19.116666666666863,1.1289635741603614,20.0,20.0,336.0
19.13333333333353,1.1279155060959674,20.0,20.0,336.0
19.150000000000194,1.127284887581751,20.0,20.0,336.0
19.16666666666686,1.1262497888017864,20.0,20.0,336.0
19.183333333333525,1.1253967884990639,20.0,20.0,336.0
19.20000000000019,1.125094351377916,20.0,20.0,336.0
19.216666666666857,1.123669000376786,20.0,20.0,336.0
19.233333333333523,1.119761413006105,20.0,20.0,336.0
19.25000000000019,1.1169086817645348,20.0,20.0,336.0
19.266666666666854,1.1145367040454428,20.0,20.0,336.0
19.28333333333352,1.1134832553363752,20.0,20.0,336.0
19.300000000000185,1.1134572027227136,20.0,20.0,336.0
19.31666666666685,1.118912127880408,20.0,20.0,336.0
19.333333333333517,1.1182771248249825,20.0,20.0,336.0
19.350000000000183,1.1173821717246406,20.0,20.0,336.0
19.36666666666685,1.1160239522717568,20.0,20.0,336.0
19.383333333333514,1.1166568920329394,20.0,20.0,336.0
19.40000000000018,1.1171691232643333,20.0,20.0,336.0
19.416666666666845,1.1188269515598537,20.0,20.0,336.0
19.43333333333351,1.1202346674605823,20.0,20.0,336.0
19.450000000000177,1.1203117913599512,20.0,20.0,336.0
19.466666666666843,1.1199405668949143,20.0,20.0,336.0
19.48333333333351,1.1187199612466154,20.0,20.0,336.0
19.500000000000174,1.1208495774259881,20.0,20.0,336.0
19.51666666666684,1.121836630014478,20.0,20.0,336.0
19.533333333333506,1.1225672467100674,20.0,20.0,336.0
19.55000000000017,1.1215757776965984,20.0,20.0,336.0
19.566666666666837,1.121031144276574,20.0,20.0,336.0
19.583333333333503,1.1223619464924177,20.0,20.0,336.0
19.60000000000017,1.1224937696884187,20.0,20.0,336.0
19.616666666666834,1.1233067012653484,20.0,20.0,336.0
19.6333333333335,1.1218118587980352,20.0,20.0,336.0
19.650000000000166,1.1246520128427362,20.0,20.0,336.0
19.66666666666683,1.1238320219767148,20.0,20.0,336.0
19.683333333333497,1.1241674049345147,20.0,20.0,336.0
19.700000000000163,1.123395539480631,20.0,20.0,336.0
19.71666666666683,1.1238169724010734,20.0,20.0,336.0
19.733333333333494,1.1212543507446235,20.0,20.0,336.0
19.75000000000016,1.1216253588259024,20.0,20.0,336.0
19.766666666666826,1.1209779116945293,20.0,20.0,336.0
19.78333333333349,1.1199025501676176,20.0,20.0,336.0
19.800000000000157,1.1220151297753471,20.0,20.0,336.0
19.816666666666823,1.119203190753605,20.0,20.0,336.0
19.83333333333349,1.1146252145052447,20.0,20.0,336.0
19.850000000000154,1.1153840978731515,20.0,20.0,336.0
19.86666666666682,1.1179533021360832,20.0,20.0,336.0
19.883333333333486,1.1217459820938762,20.0,20.0,336.0
19.90000000000015,1.1201383272603336,20.0,20.0,336.0
19.916666666666817,1.1190069880534417,20.0,20.0,336.0
19.933333333333483,1.1188155047734059,20.0,20.0,336.0
19.95000000000015,1.1186359972431212,20.0,20.0,336.0
19.966666666666814,1.12085800144402,20.0,20.0,336.0
19.98333333333348,1.1224149285747893,20.0,20.0,336.0
20.000000000000146,1.124193033807499,20.0,20.0,336.0
20.01666666666681,1.125891054449689,20.0,20.0,336.0
20.033333333333477,1.1269836629174113,20.0,20.0,336.0
20.050000000000143,1.1243658964040881,20.0,20.0,336.0
20.06666666666681,1.1219370324742501,20.0,20.0,336.0
20.083333333333474,1.122432720331967,20.0,20.0,336.0
20.10000000000014,1.1225041155040414,20.0,20.0,336.0
20.116666666666806,1.1206512136660907,20.0,20.0,336.0
20.13333333333347,1.1199171660078655,20.0,20.0,336.0
20.150000000000137,1.1233360644871246,20.0,20.0,336.0
20.166666666666803,1.1232357635665842,20.0,20.0,336.0
