Tempo [s],Temperatura [K],Cl,Na,NaCl
1.266666666666667,1.1305416703600208,201.0,207.0,149.0
1.2833333333333337,1.132366035592002,201.0,207.0,149.0
1.3000000000000003,1.1227153774199656,201.0,207.0,149.0
1.3166666666666669,1.1213903051289575,198.0,205.0,152.0
1.3333333333333335,1.1181092452290757,197.0,204.0,153.0
1.35,1.11518583154917,195.0,202.0,155.0
1.3666666666666667,1.117654778661266,194.0,201.0,156.0
1.3833333333333333,1.1144276101087462,193.0,200.0,157.0
1.4,1.1140010980178785,193.0,200.0,157.0
1.4166666666666665,1.126829592460282,191.0,198.0,159.0
1.4333333333333331,1.1235186054045563,190.0,197.0,160.0
1.4499999999999997,1.1228695479417905,188.0,195.0,162.0
1.4666666666666663,1.1248304911354454,188.0,195.0,162.0
1.483333333333333,1.1280738258768594,187.0,194.0,163.0
1.4999999999999996,1.1254051024030252,187.0,194.0,163.0
1.5166666666666662,1.1277912060097242,186.0,193.0,164.0
1.5333333333333328,1.125692442084414,186.0,193.0,164.0
1.5499999999999994,1.127513000919644,186.0,193.0,164.0
1.566666666666666,1.129013190898998,183.0,190.0,167.0
1.5833333333333326,1.1340684472965061,181.0,188.0,169.0
1.5999999999999992,1.134746387434572,180.0,187.0,170.0
1.6166666666666658,1.1360129927366032,179.0,186.0,171.0
1.6333333333333324,1.1299574958265972,178.0,185.0,172.0
1.649999999999999,1.1291041160714073,178.0,185.0,172.0
1.6666666666666656,1.1259618948255723,178.0,185.0,172.0
1.6833333333333322,1.1237887714059036,178.0,185.0,172.0
1.6999999999999988,1.1102495335580682,178.0,185.0,172.0
1.7166666666666655,1.1103043516913562,178.0,185.0,172.0
1.733333333333332,1.1024390938733926,178.0,185.0,172.0
1.7499999999999987,1.1066151932271528,176.0,183.0,174.0
1.7666666666666653,1.1074656465449244,176.0,183.0,174.0
1.7833333333333319,1.1053095624714802,175.0,182.0,175.0
1.7999999999999985,1.1187443384361042,173.0,180.0,177.0
1.816666666666665,1.1130059208894176,173.0,180.0,177.0
1.8333333333333317,1.1084126393510454,173.0,180.0,177.0
1.8499999999999983,1.1052456631124226,173.0,180.0,177.0
1.866666666666665,1.100774525533455,172.0,179.0,178.0
1.8833333333333315,1.0952851376850483,172.0,179.0,178.0
1.8999999999999981,1.097526151593257,172.0,179.0,178.0
1.9166666666666647,1.0903654343207776,172.0,179.0,178.0
1.9333333333333313,1.0864516972162688,171.0,177.0,180.0
1.949999999999998,1.0827498841782044,169.0,175.0,182.0
1.9666666666666646,1.0892622457721195,165.0,171.0,186.0
1.9833333333333312,1.0907973928162298,164.0,170.0,187.0
1.9999999999999978,1.0927641792583789,164.0,170.0,187.0
2.0166666666666644,1.094967208569446,162.0,168.0,189.0
2.033333333333331,1.1033293053647488,159.0,165.0,192.0
2.0499999999999976,1.1116090993307657,156.0,162.0,195.0
2.066666666666664,1.1122204996004132,154.0,160.0,197.0
2.083333333333331,1.1078227350943808,153.0,159.0,198.0
2.0999999999999974,1.1042460449913691,153.0,159.0,198.0
2.116666666666664,1.1055498182149304,153.0,159.0,198.0
2.1333333333333306,1.1043197241356277,153.0,159.0,198.0
2.1499999999999972,1.109289441887334,151.0,157.0,200.0
2.166666666666664,1.111351669639184,151.0,157.0,200.0
2.1833333333333305,1.1173464930848427,150.0,156.0,201.0
2.199999999999997,1.1108847459153406,150.0,156.0,201.0
2.2166666666666637,1.117021990455681,149.0,155.0,202.0
2.2333333333333303,1.1166583757958928,147.0,153.0,204.0
2.249999999999997,1.1129349368113621,146.0,152.0,205.0
2.2666666666666635,1.1094986842556662,146.0,152.0,205.0
2.28333333333333,1.1098099600938334,146.0,152.0,205.0
2.2999999999999967,1.1101382992350832,145.0,151.0,206.0
2.3166666666666633,1.1112831643871817,144.0,150.0,207.0
2.33333333333333,1.116445386237761,143.0,149.0,208.0
2.3499999999999965,1.1179698029759622,143.0,149.0,208.0
2.366666666666663,1.1208730575023607,142.0,148.0,209.0
2.3833333333333298,1.121810914774014,141.0,147.0,210.0
2.3999999999999964,1.1190812882830592,141.0,147.0,210.0
2.416666666666663,1.1167306899892682,141.0,147.0,210.0
2.4333333333333296,1.1136433100093488,141.0,147.0,210.0
2.449999999999996,1.1122314428617526,141.0,147.0,210.0
2.466666666666663,1.1092787330177776,141.0,147.0,210.0
2.4833333333333294,1.1132927325351087,140.0,146.0,211.0
2.499999999999996,1.1139491786873994,140.0,146.0,211.0
2.5166666666666626,1.1101182287780615,140.0,146.0,211.0
2.533333333333329,1.1079706677271133,139.0,145.0,212.0
2.549999999999996,1.1096845736650063,138.0,144.0,213.0
2.5666666666666624,1.1126140340622432,137.0,142.0,215.0
2.583333333333329,1.113561462335882,137.0,142.0,215.0
2.5999999999999956,1.1129385314559597,136.0,141.0,216.0
2.6166666666666623,1.1056563917721596,136.0,141.0,216.0
2.633333333333329,1.1100352478121134,135.0,140.0,217.0
2.6499999999999955,1.1087999921092226,134.0,139.0,218.0
2.666666666666662,1.1094666002085982,134.0,139.0,218.0
2.6833333333333287,1.1123339409584727,134.0,139.0,218.0
2.6999999999999953,1.1116635131718977,132.0,137.0,220.0
2.716666666666662,1.115713696283531,131.0,136.0,221.0
2.7333333333333285,1.1195843429521806,130.0,135.0,222.0
2.749999999999995,1.1163688717573113,130.0,135.0,222.0
2.7666666666666617,1.1152239641508612,128.0,133.0,224.0
2.7833333333333283,1.1129762029664678,128.0,133.0,224.0
2.799999999999995,1.1119515016169534,128.0,133.0,224.0
2.8166666666666615,1.1161364634234079,128.0,133.0,224.0
2.833333333333328,1.11231179435878,128.0,133.0,224.0
2.8499999999999948,1.1137201854081258,128.0,133.0,224.0
2.8666666666666614,1.111749546043721,128.0,133.0,224.0
2.883333333333328,1.1063356406923168,128.0,133.0,224.0
2.8999999999999946,1.1090241340779954,127.0,132.0,225.0
2.916666666666661,1.1007225145793975,127.0,132.0,225.0
2.933333333333328,1.095417000675782,127.0,132.0,225.0
2.9499999999999944,1.0975968425042784,125.0,130.0,227.0
2.966666666666661,1.097946685607668,125.0,130.0,227.0
2.9833333333333276,1.0980113927737922,125.0,130.0,227.0
2.9999999999999942,1.1038438798081245,124.0,129.0,228.0
3.016666666666661,1.106543484541711,123.0,128.0,229.0
3.0333333333333274,1.1068735456064513,123.0,128.0,229.0
3.049999999999994,1.1079278729614666,123.0,128.0,229.0
3.0666666666666607,1.1128958517124627,122.0,127.0,230.0
3.0833333333333273,1.1116959792316365,121.0,126.0,231.0
