massa,vel_x,vel_y
9.633341376e-26,188.04305419937066,-152.86548773331353
9.633341376e-26,-191.2984038733722,1.8779830933818857
9.633341376e-26,-272.4830544727945,-34.55160537665978
9.633341376e-26,215.45937013705702,255.49196395804609
9.633341376e-26,272.55850215173757,82.87912442273242
9.633341376e-26,214.57041061662233,157.9701074758421
9.633341376e-26,136.0323475580721,22.408696142609415
9.633341376e-26,134.27962063856313,-176.5593069006827
9.633341376e-26,301.3939032839636,258.9165572840058
9.633341376e-26,72.76817280044212,-699.6265620479788
9.633341376e-26,40.07625705222222,237.99207035858467
9.633341376e-26,195.2325606440148,-149.2825564317975
9.633341376e-26,199.13448277667172,-324.44102542587126
9.633341376e-26,638.0702939333046,245.5277313773767
9.633341376e-26,38.05394140556591,123.77437936938134
9.633341376e-26,-227.19753261582076,-280.32369791034057
9.633341376e-26,343.7488681985109,-243.51803407543815
9.633341376e-26,49.01048982439056,-116.68735726000523
9.633341376e-26,158.9215423416132,-99.20069134488517
9.633341376e-26,394.5667336445597,-507.98989746401185
9.633341376e-26,25.061585983603166,-123.58153018719676
9.633341376e-26,-253.3570322917593,334.80370085590164
9.633341376e-26,211.2678540772684,-627.3043381602394
9.633341376e-26,-67.80769686996084,-461.5194254288235
9.633341376e-26,-40.65799665443535,-217.0845712127592
9.633341376e-26,70.97791606440194,79.6901639305615
9.633341376e-26,192.90526861284704,27.200180100388817
9.633341376e-26,2.8621427923957583,161.47597531888476
9.633341376e-26,469.26232824063095,-588.1463990971388
9.633341376e-26,139.6608840091207,-415.666398479863
9.633341376e-26,-14.89942558317864,350.46138508317836
9.633341376e-26,326.87035356518635,262.77661398320964
9.633341376e-26,-442.9852364321908,256.72077654018796
9.633341376e-26,-372.60840164204615,-596.7478819228883
9.633341376e-26,254.88256688962267,61.303197342841486
9.633341376e-26,-367.753580779895,-703.6471117863127
9.633341376e-26,-29.22304618913995,289.4232490512102
9.633341376e-26,-237.665055565179,130.00457802172122
9.633341376e-26,423.3465390972414,-174.99044532884116
9.633341376e-26,1.7221459254921,-18.34348058278797
9.633341376e-26,136.93662969721458,-52.965058088290014
9.633341376e-26,-360.70277942456164,-451.96033803555133
9.633341376e-26,194.24431757330777,-54.70307613552501
9.633341376e-26,163.3368404970605,57.32704654458922
9.633341376e-26,-265.51492834588703,-48.545034073920014
9.633341376e-26,-96.39070032313028,-199.9038548018874
9.633341376e-26,-272.160851816689,715.3321817463943
9.633341376e-26,28.594166217761654,-121.52153953408146
9.633341376e-26,211.0400486568875,-105.8988895977158
9.633341376e-26,-153.6694065018287,-582.9731397052092
9.633341376e-26,-361.89565636140065,5.5519630587220945
9.633341376e-26,25.459510296566265,-83.44806050079404
9.633341376e-26,412.5050278367038,-239.95599361545894
9.633341376e-26,123.63350330814097,161.65158228141922
9.633341376e-26,-99.58029281586448,45.966870423551654
9.633341376e-26,-267.4571644867794,-142.1030166920805
9.633341376e-26,-234.11011519000698,20.070011754968696
9.633341376e-26,432.0999599259345,-63.8264432741737
9.633341376e-26,-191.15588994735228,41.34501987767885
9.633341376e-26,170.6947935900517,-273.85708255154157
9.633341376e-26,-414.56257345163976,352.02786371326715
9.633341376e-26,458.87473434018074,21.668609578456767
9.633341376e-26,-74.59859327377404,-34.67897312758018
9.633341376e-26,-231.6305636568647,341.8496731092719
9.633341376e-26,162.02010653848095,102.8950000612139
9.633341376e-26,-67.36404086798902,-559.5538760613006
9.633341376e-26,220.20070444253162,326.4265125233278
9.633341376e-26,66.6741460466007,-339.3086125104563
9.633341376e-26,118.1766779571512,-680.8732746348649
9.633341376e-26,460.399129802929,-215.79138133343508
9.633341376e-26,-19.48395889434994,42.96417697752288
9.633341376e-26,125.37158614061022,458.8238637995332
9.633341376e-26,59.49604794923209,-133.85970122435407
9.633341376e-26,147.6422750959444,279.59161500592234
9.633341376e-26,331.91398834829175,434.5479851465886
9.633341376e-26,-347.3511321603711,532.7454768417801
9.633341376e-26,-190.54144194989595,51.320922728062044
9.633341376e-26,22.3030632847001,39.872432796405946
9.633341376e-26,121.4895553539499,-220.89680587237558
9.633341376e-26,208.90608734631778,345.1393415941402
9.633341376e-26,-161.52860520039224,-76.10424611172623
9.633341376e-26,113.69733806246762,228.40586493184594
9.633341376e-26,-329.2565222501229,-439.80138197368876
9.633341376e-26,-158.00065228541348,-50.442735446858194
9.633341376e-26,149.0007732434227,-119.26576562432439
9.633341376e-26,-208.16094611679387,714.6263391661987
9.633341376e-26,-384.3061928902018,-9.809415195768743
9.633341376e-26,142.8473759353572,614.688166545197
9.633341376e-26,155.8229238491473,-260.7100259096321
9.633341376e-26,193.9386047938653,-54.13709917904805
9.633341376e-26,-475.1830232526703,177.6747955255472
9.633341376e-26,-380.78177539574546,477.1440520658268
9.633341376e-26,184.86256036822144,-6.208039703406598
9.633341376e-26,-34.98834935327665,300.9315482421904
9.633341376e-26,-42.51061019831897,-164.85762133014907
9.633341376e-26,126.53804569670248,710.3562457662771
9.633341376e-26,-280.3687587348669,160.61076834412705
9.633341376e-26,279.12392678201036,-97.29360429807537
9.633341376e-26,-522.5691558668266,201.28614348053236
9.633341376e-26,54.858595058431604,-17.135572872739203
9.633341376e-26,-37.60981131233186,151.81981189484122
9.633341376e-26,-63.40533005306173,183.04532233854167
9.633341376e-26,-359.38890892085954,-349.7192928583763
9.633341376e-26,128.27414199828274,-430.17591283188204
9.633341376e-26,-228.52418501831053,409.5796448915374
9.633341376e-26,-167.1078379022232,-156.58433649622987
9.633341376e-26,81.88052355849197,295.96620366643924
9.633341376e-26,76.31093642489941,-42.70113467548964
9.633341376e-26,-54.14582139338194,77.14696150094875
9.633341376e-26,261.6684383531067,113.72294994102661
9.633341376e-26,64.11641720599499,218.7229216620637
9.633341376e-26,314.0947420942609,560.6927865894257
9.633341376e-26,642.4919766735086,360.3509126830791
9.633341376e-26,270.14059624932463,11.014115476533568
9.633341376e-26,72.46664983535683,-281.1429349270954
9.633341376e-26,240.73941611930024,649.5956356778529
9.633341376e-26,377.2175854237045,517.397938711028
9.633341376e-26,217.5930408416204,-26.05810880546244
9.633341376e-26,251.3507564087842,290.53807137002855
9.633341376e-26,-145.0703652758766,60.79590628297859
9.633341376e-26,-217.2762101710245,85.97600928328029
9.633341376e-26,122.57925009958544,-4.747300750464433
9.633341376e-26,161.08927935638224,-159.58599479864196
9.633341376e-26,-9.905712742698825,51.588536425672764
9.633341376e-26,78.24574715533683,35.880594253366155
9.633341376e-26,-93.81724927646775,22.46583741530248
9.633341376e-26,-24.552426921427866,403.89396344254203
9.633341376e-26,-331.40409067670515,-633.5672847454921
9.633341376e-26,13.764389351254295,36.07602859500423
9.633341376e-26,-140.69394792704182,319.1194008465234
9.633341376e-26,-411.46556442916875,76.48105993993056
9.633341376e-26,29.093870435574615,-232.95220706232521
9.633341376e-26,131.05546116653287,-190.77381187290143
9.633341376e-26,-171.80937432642068,322.4875855943477
9.633341376e-26,168.55721786326058,231.60343033946816
9.633341376e-26,-248.84420639568464,463.8545779921849
9.633341376e-26,379.3677355180297,29.525133937810097
9.633341376e-26,242.6926246346,54.55015432905142
9.633341376e-26,-140.66309447684853,-97.3727455404288
9.633341376e-26,-184.19823346475175,236.67232199680095
9.633341376e-26,-87.4823688499867,74.88549723697463
9.633341376e-26,48.4474435973504,299.4137670020974
9.633341376e-26,47.56185101093274,-250.84472550155294
9.633341376e-26,-27.681946694266003,150.87773117679043
9.633341376e-26,-107.67346532042534,-59.88240461297414
9.633341376e-26,152.31754762091094,436.575476818064
9.633341376e-26,211.16648596354202,376.2327682044712
9.633341376e-26,305.8338042889476,115.62824800661588
9.633341376e-26,118.09014623904059,352.3254073338285
9.633341376e-26,227.17232497305758,-35.54667742199979
9.633341376e-26,119.71931940260777,580.6346702438266
9.633341376e-26,-84.4569117456355,159.39702355734153
9.633341376e-26,-448.7481658279723,-140.83318214868189
9.633341376e-26,-336.7199893663667,97.88526336431698
9.633341376e-26,-12.656162540531582,27.55329820652264
9.633341376e-26,-280.4746201798082,159.93181570345536
9.633341376e-26,367.42082131973444,-40.88915875304116
9.633341376e-26,75.00014524628935,-1.1867545543076403
9.633341376e-26,246.92598434939828,111.99964251648731
9.633341376e-26,-420.28421462559777,-420.19437304094276
9.633341376e-26,69.65187007527567,383.9191343470774
9.633341376e-26,-180.82361756980686,167.87049821421232
9.633341376e-26,-576.9823720168843,-101.14807264299407
9.633341376e-26,-7.279666943851339,163.04668564807798
9.633341376e-26,87.4711601347585,-238.3806362721684
9.633341376e-26,-248.42790360897993,-14.722830607223045
9.633341376e-26,-92.16664199121496,-78.81215032399584
9.633341376e-26,-46.78282822493301,156.9750283852335
9.633341376e-26,325.29346420344825,-168.6212661853325
9.633341376e-26,-294.24624606807146,-415.97251083401926
9.633341376e-26,-40.334216097485594,-316.42105140241824
9.633341376e-26,-273.0759455691398,-693.0559960083551
9.633341376e-26,-337.28152551926405,-22.16479191084744
9.633341376e-26,-146.32622123830163,18.48870233849928
9.633341376e-26,-57.69917699861665,22.824555243949703
9.633341376e-26,-272.18972303149235,19.615269427593148
9.633341376e-26,-205.39112996727792,-2.855227017618489
9.633341376e-26,36.17979462757842,-293.089230727223
9.633341376e-26,254.3508974938072,-66.14085533780428
9.633341376e-26,323.1306911269178,374.6712735057638
9.633341376e-26,-85.68637367940855,281.3122488025599
9.633341376e-26,-390.7024104425753,482.82340560866135
9.633341376e-26,62.44765922134599,-469.3042909721646
9.633341376e-26,-77.46857347419592,-190.22729025333945
9.633341376e-26,-182.35960372186943,178.66657267961227
9.633341376e-26,224.68623927238508,399.37381903438745
9.633341376e-26,323.3414971681598,204.76889477216034
9.633341376e-26,428.2318070989893,122.55426479936091
9.633341376e-26,-340.7228329687081,-139.05385583171238
9.633341376e-26,54.41880690129368,207.55214609761595
9.633341376e-26,99.77217654018911,574.334161616014
9.633341376e-26,-53.263074577398996,95.49789579797016
9.633341376e-26,153.43961407344366,120.73761323981284
9.633341376e-26,-269.9084555367913,-125.94430880567856
9.633341376e-26,429.219637465073,-471.993071793946
9.633341376e-26,96.54761524839465,-328.25425887785366
9.633341376e-26,297.5354411164925,-269.63923243244886
9.633341376e-26,411.9678164531798,546.7051989798498
9.633341376e-26,-18.752462531909487,-259.03254916611246
9.633341376e-26,-466.6453669458682,406.90468617766015
9.633341376e-26,-172.74320192630273,-316.1708731324678
9.633341376e-26,302.46170377781937,-12.613287381309249
9.633341376e-26,-801.3805967975819,118.58299762207304
9.633341376e-26,172.44590521746417,64.89815123623328
9.633341376e-26,-202.3318095794294,-78.77089828342059
9.633341376e-26,429.59338319402434,196.5637959433437
9.633341376e-26,-475.5445551595602,211.85764886079642
9.633341376e-26,-59.5662001398272,-63.01461582130014
9.633341376e-26,294.8595020502122,9.075052387806046
9.633341376e-26,91.43828419818834,-281.177005382582
9.633341376e-26,-72.51675601897696,157.6910028858759
9.633341376e-26,-143.51945155466973,-357.49533953548274
9.633341376e-26,101.54103490959747,-234.51119876107015
9.633341376e-26,51.912232689782314,105.03159080382648
9.633341376e-26,-204.65280292337738,-328.8947500626197
9.633341376e-26,-36.7549003859215,-35.67170204708338
9.633341376e-26,297.22752721225936,-398.63299588313566
9.633341376e-26,-238.0418215550009,225.70200440462438
9.633341376e-26,-281.6272532493946,-214.96898295608477
9.633341376e-26,-127.60680746225978,279.5858678034528
9.633341376e-26,-350.5535436872169,-280.12319719470423
9.633341376e-26,-215.39194894486678,218.18722511682097
9.633341376e-26,-355.4107952090079,-183.9584271860195
9.633341376e-26,-354.3348437184723,-239.68990314692343
9.633341376e-26,297.7541752755858,443.54122480992
9.633341376e-26,-342.2531870873209,-216.72922983219888
9.633341376e-26,440.93990374517034,-129.9804726587736
9.633341376e-26,11.091682410037322,281.56591861967786
9.633341376e-26,340.48233939161844,426.93502872855487
9.633341376e-26,419.5711622648005,67.76664070972151
9.633341376e-26,-422.78503244269314,-6.427782112714624
9.633341376e-26,-262.6599741795341,16.498293018163906
9.633341376e-26,-354.5531239572889,219.4314329804779
9.633341376e-26,281.2772355890592,38.591380706728046
9.633341376e-26,256.82649588510617,-32.185827180315755
9.633341376e-26,22.14068617118616,-194.9557817808491
9.633341376e-26,492.3907654656298,-43.00115625697731
9.633341376e-26,260.0286588996708,-381.09127712303405
9.633341376e-26,104.36609976380134,-28.399795718597602
9.633341376e-26,188.1805485122356,98.00283590366439
9.633341376e-26,344.3458231945698,-287.8997196326379
9.633341376e-26,33.379418972481005,-502.1182908409355
9.633341376e-26,443.90182139464656,-125.58735046761274
9.633341376e-26,55.44822488579189,-436.58592895197995
9.633341376e-26,71.91958562179136,-184.51736878156373
9.633341376e-26,103.4019716222308,70.01692268799371
9.633341376e-26,-139.185281259105,508.0030596103936
9.633341376e-26,-96.24506896017067,0.20186019507445963
9.633341376e-26,122.75882968222297,400.507012106015
9.633341376e-26,24.28271002481023,83.46656164985804
9.633341376e-26,-134.73681101758672,200.67007664844078
9.633341376e-26,-624.1979920253715,206.3793397028022
9.633341376e-26,-60.46825117326689,-14.700353057893949
9.633341376e-26,476.0135033434126,351.7127484961144
9.633341376e-26,244.04390240898863,-199.61474093625856
9.633341376e-26,-432.06985239528984,69.22446544514906
9.633341376e-26,330.7489148575745,164.9375408973898
9.633341376e-26,259.7157161364031,238.15992756234775
9.633341376e-26,761.7761027887022,-266.32470604929773
9.633341376e-26,-513.8622483652672,247.89671918152084
9.633341376e-26,152.97051776688699,1015.9083221477181
9.633341376e-26,137.4749898446894,-75.70850419189333
