Tempo [s],Temperatura [K],Na,Cl,NaCl
4.483333333333323,0.15168865948071464,79.0,0.0,11.0
4.499999999999989,0.15168865948071464,79.0,0.0,11.0
4.516666666666656,0.15168865948071464,79.0,0.0,11.0
4.533333333333323,0.15168865948071464,79.0,0.0,11.0
4.549999999999989,0.15168865948071464,79.0,0.0,11.0
4.566666666666656,0.15168865948071464,79.0,0.0,11.0
4.583333333333322,0.15168865948071464,79.0,0.0,11.0
4.599999999999989,0.15168865948071464,79.0,0.0,11.0
4.616666666666656,0.15168865948071464,79.0,0.0,11.0
4.633333333333322,0.15168865948071464,79.0,0.0,11.0
4.649999999999989,0.15168865948071464,79.0,0.0,11.0
4.666666666666655,0.15168865948071464,79.0,0.0,11.0
4.683333333333322,0.15168865948071464,79.0,0.0,11.0
4.699999999999989,0.15168865948071464,79.0,0.0,11.0
4.716666666666655,0.15168865948071464,79.0,0.0,11.0
4.733333333333322,0.15168865948071464,79.0,0.0,11.0
4.7499999999999885,0.15168865948071464,79.0,0.0,11.0
4.766666666666655,0.15168865948071464,79.0,0.0,11.0
4.783333333333322,0.15168865948071464,79.0,0.0,11.0
4.799999999999988,0.15168865948071464,79.0,0.0,11.0
4.816666666666655,0.15168865948071464,79.0,0.0,11.0
4.8333333333333215,0.15168865948071464,79.0,0.0,11.0
4.849999999999988,0.15168865948071464,79.0,0.0,11.0
4.866666666666655,0.15168865948071464,79.0,0.0,11.0
4.883333333333321,0.15168865948071464,79.0,0.0,11.0
4.899999999999988,0.15168865948071464,79.0,0.0,11.0
4.9166666666666545,0.15168865948071464,79.0,0.0,11.0
4.933333333333321,0.15168865948071464,79.0,0.0,11.0
4.949999999999988,0.15168865948071464,79.0,0.0,11.0
4.966666666666654,0.15168865948071464,79.0,0.0,11.0
4.983333333333321,0.15168865948071464,79.0,0.0,11.0
4.999999999999988,0.15168865948071464,79.0,0.0,11.0
5.016666666666654,0.15168865948071464,79.0,0.0,11.0
5.033333333333321,0.15168865948071464,79.0,0.0,11.0
5.049999999999987,0.1516599766702649,79.0,0.0,11.0
5.066666666666654,0.1516599766702649,79.0,0.0,11.0
5.083333333333321,0.1516599766702649,79.0,0.0,11.0
5.099999999999987,0.1516599766702649,79.0,0.0,11.0
5.116666666666654,0.1516599766702649,79.0,0.0,11.0
5.13333333333332,0.1516599766702649,79.0,0.0,11.0
5.149999999999987,0.1516599766702649,79.0,0.0,11.0
5.166666666666654,0.1516599766702649,79.0,0.0,11.0
5.18333333333332,0.1516599766702649,79.0,0.0,11.0
5.199999999999987,0.1516599766702649,79.0,0.0,11.0
5.2166666666666535,0.1516599766702649,79.0,0.0,11.0
5.23333333333332,0.1516599766702649,79.0,0.0,11.0
5.249999999999987,0.1516599766702649,79.0,0.0,11.0
5.266666666666653,0.1516599766702649,79.0,0.0,11.0
5.28333333333332,0.1516599766702649,79.0,0.0,11.0
5.2999999999999865,0.1516599766702649,79.0,0.0,11.0
5.316666666666653,0.1516599766702649,79.0,0.0,11.0
5.33333333333332,0.1516599766702649,79.0,0.0,11.0
5.349999999999986,0.1516599766702649,79.0,0.0,11.0
5.366666666666653,0.1516599766702649,79.0,0.0,11.0
5.3833333333333195,0.1516599766702649,79.0,0.0,11.0
5.399999999999986,0.1516599766702649,79.0,0.0,11.0
5.416666666666653,0.1516599766702649,79.0,0.0,11.0
5.433333333333319,0.1516599766702649,79.0,0.0,11.0
5.449999999999986,0.1516599766702649,79.0,0.0,11.0
5.466666666666653,0.1516599766702649,79.0,0.0,11.0
5.483333333333319,0.1516599766702649,79.0,0.0,11.0
5.499999999999986,0.1516599766702649,79.0,0.0,11.0
5.516666666666652,0.1516599766702649,79.0,0.0,11.0
5.533333333333319,0.1516599766702649,79.0,0.0,11.0
5.549999999999986,0.15215664617509372,79.0,0.0,11.0
5.566666666666652,0.15215664617509372,79.0,0.0,11.0
5.583333333333319,0.15215664617509372,79.0,0.0,11.0
5.599999999999985,0.15215664617509372,79.0,0.0,11.0
5.616666666666652,0.15215664617509372,79.0,0.0,11.0
5.633333333333319,0.15215664617509372,79.0,0.0,11.0
5.649999999999985,0.15215664617509372,79.0,0.0,11.0
5.666666666666652,0.15215664617509372,79.0,0.0,11.0
5.6833333333333185,0.15215664617509372,79.0,0.0,11.0
5.699999999999985,0.15215664617509372,79.0,0.0,11.0
5.716666666666652,0.15215664617509372,79.0,0.0,11.0
5.733333333333318,0.15215664617509372,79.0,0.0,11.0
5.749999999999985,0.15215664617509372,79.0,0.0,11.0
5.7666666666666515,0.15215664617509372,79.0,0.0,11.0
5.783333333333318,0.15215664617509372,79.0,0.0,11.0
5.799999999999985,0.15215664617509372,79.0,0.0,11.0
5.816666666666651,0.15215664617509372,79.0,0.0,11.0
5.833333333333318,0.15215664617509372,79.0,0.0,11.0
5.8499999999999845,0.15215664617509372,79.0,0.0,11.0
5.866666666666651,0.15215664617509372,79.0,0.0,11.0
5.883333333333318,0.15215664617509372,79.0,0.0,11.0
5.899999999999984,0.15215664617509372,79.0,0.0,11.0
5.916666666666651,0.15215664617509372,79.0,0.0,11.0
5.933333333333318,0.15215664617509372,79.0,0.0,11.0
5.949999999999984,0.15215664617509372,79.0,0.0,11.0
5.966666666666651,0.15215664617509372,79.0,0.0,11.0
5.983333333333317,0.15215664617509372,79.0,0.0,11.0
5.999999999999984,0.15215664617509372,79.0,0.0,11.0
6.016666666666651,0.15215664617509372,79.0,0.0,11.0
6.033333333333317,0.15215664617509372,79.0,0.0,11.0
6.049999999999984,0.15215664617509372,79.0,0.0,11.0
6.06666666666665,0.15215664617509372,79.0,0.0,11.0
6.083333333333317,0.15215664617509372,79.0,0.0,11.0
6.099999999999984,0.15215664617509372,79.0,0.0,11.0
6.11666666666665,0.15215664617509372,79.0,0.0,11.0
6.133333333333317,0.15215664617509372,79.0,0.0,11.0
6.1499999999999835,0.15215664617509372,79.0,0.0,11.0
6.16666666666665,0.15215664617509372,79.0,0.0,11.0
6.183333333333317,0.15215664617509372,79.0,0.0,11.0
6.199999999999983,0.15215664617509372,79.0,0.0,11.0
6.21666666666665,0.15215664617509372,79.0,0.0,11.0
6.2333333333333165,0.15215664617509372,79.0,0.0,11.0
6.249999999999983,0.15215664617509372,79.0,0.0,11.0
6.26666666666665,0.15059630368794943,79.0,0.0,11.0
6.283333333333316,0.15059630368794943,79.0,0.0,11.0
6.299999999999983,0.1479622945588004,79.0,0.0,11.0
6.3166666666666496,0.1479622945588004,79.0,0.0,11.0
6.333333333333316,0.1479622945588004,79.0,0.0,11.0
6.349999999999983,0.1479622945588004,79.0,0.0,11.0
6.366666666666649,0.1479622945588004,79.0,0.0,11.0
6.383333333333316,0.14885894434820432,79.0,0.0,11.0
6.399999999999983,0.14885894434820432,79.0,0.0,11.0
6.416666666666649,0.14885894434820432,79.0,0.0,11.0
6.433333333333316,0.14885894434820432,79.0,0.0,11.0
6.449999999999982,0.14885894434820432,79.0,0.0,11.0
6.466666666666649,0.14885894434820432,79.0,0.0,11.0
6.483333333333316,0.14887596531790834,79.0,0.0,11.0
6.499999999999982,0.14887596531790834,79.0,0.0,11.0
6.516666666666649,0.14887596531790834,79.0,0.0,11.0
6.5333333333333155,0.14887596531790834,79.0,0.0,11.0
6.549999999999982,0.14887596531790834,79.0,0.0,11.0
6.566666666666649,0.14887596531790834,79.0,0.0,11.0
6.583333333333315,0.14887596531790834,79.0,0.0,11.0
6.599999999999982,0.14887596531790834,79.0,0.0,11.0
6.6166666666666485,0.14887596531790834,79.0,0.0,11.0
6.633333333333315,0.14887596531790834,79.0,0.0,11.0
6.649999999999982,0.14887596531790834,79.0,0.0,11.0
6.666666666666648,0.14887596531790834,79.0,0.0,11.0
6.683333333333315,0.14887596531790834,79.0,0.0,11.0
6.6999999999999815,0.14887596531790834,79.0,0.0,11.0
6.716666666666648,0.14887596531790834,79.0,0.0,11.0
6.733333333333315,0.14887596531790834,79.0,0.0,11.0
6.749999999999981,0.14887596531790834,79.0,0.0,11.0
6.766666666666648,0.14887596531790834,79.0,0.0,11.0
6.783333333333315,0.14887596531790834,79.0,0.0,11.0
6.799999999999981,0.14887596531790834,79.0,0.0,11.0
6.816666666666648,0.14887596531790834,79.0,0.0,11.0
6.833333333333314,0.14887596531790834,79.0,0.0,11.0
6.849999999999981,0.14887596531790834,79.0,0.0,11.0
6.866666666666648,0.14887596531790834,79.0,0.0,11.0
6.883333333333314,0.14887596531790834,79.0,0.0,11.0
6.899999999999981,0.14887596531790834,79.0,0.0,11.0
6.916666666666647,0.14887596531790834,79.0,0.0,11.0
6.933333333333314,0.14887596531790834,79.0,0.0,11.0
6.949999999999981,0.14887596531790834,79.0,0.0,11.0
6.966666666666647,0.14887596531790834,79.0,0.0,11.0
6.983333333333314,0.14887596531790834,79.0,0.0,11.0
6.9999999999999805,0.14887596531790834,79.0,0.0,11.0
7.016666666666647,0.14887596531790834,79.0,0.0,11.0
7.033333333333314,0.14887596531790834,79.0,0.0,11.0
7.04999999999998,0.14887596531790834,79.0,0.0,11.0
7.066666666666647,0.14887596531790834,79.0,0.0,11.0
7.0833333333333135,0.14887596531790834,79.0,0.0,11.0
7.09999999999998,0.14887596531790834,79.0,0.0,11.0
7.116666666666647,0.14887596531790834,79.0,0.0,11.0
7.133333333333313,0.14887596531790834,79.0,0.0,11.0
7.14999999999998,0.14887596531790834,79.0,0.0,11.0
7.1666666666666465,0.14887596531790834,79.0,0.0,11.0
7.183333333333313,0.14887596531790834,79.0,0.0,11.0
7.19999999999998,0.14887596531790834,79.0,0.0,11.0
7.216666666666646,0.14887596531790834,79.0,0.0,11.0
7.233333333333313,0.14887596531790834,79.0,0.0,11.0
7.24999999999998,0.14887596531790834,79.0,0.0,11.0
7.266666666666646,0.14887596531790834,79.0,0.0,11.0
7.283333333333313,0.14887596531790834,79.0,0.0,11.0
7.299999999999979,0.14887596531790834,79.0,0.0,11.0
7.316666666666646,0.14887596531790834,79.0,0.0,11.0
7.333333333333313,0.14887596531790834,79.0,0.0,11.0
7.349999999999979,0.14887596531790834,79.0,0.0,11.0
7.366666666666646,0.14887596531790834,79.0,0.0,11.0
7.383333333333312,0.1510638860640315,79.0,0.0,11.0
7.399999999999979,0.15289388111096403,79.0,0.0,11.0
7.416666666666646,0.15289388111096403,79.0,0.0,11.0
7.433333333333312,0.15289388111096403,79.0,0.0,11.0
7.449999999999979,0.15289388111096403,79.0,0.0,11.0
7.4666666666666455,0.15289388111096403,79.0,0.0,11.0
7.483333333333312,0.15289388111096403,79.0,0.0,11.0
7.499999999999979,0.15289388111096403,79.0,0.0,11.0
7.516666666666645,0.15289388111096403,79.0,0.0,11.0
7.533333333333312,0.15289388111096403,79.0,0.0,11.0
7.5499999999999785,0.15262047491769465,79.0,0.0,11.0
7.566666666666645,0.15262047491769465,79.0,0.0,11.0
7.583333333333312,0.15262047491769465,79.0,0.0,11.0
7.599999999999978,0.15262047491769465,79.0,0.0,11.0
7.616666666666645,0.15262047491769465,79.0,0.0,11.0
7.6333333333333115,0.15262047491769465,79.0,0.0,11.0
7.649999999999978,0.15262047491769465,79.0,0.0,11.0
7.666666666666645,0.15262047491769465,79.0,0.0,11.0
7.683333333333311,0.15262047491769465,79.0,0.0,11.0
7.699999999999978,0.15262047491769465,79.0,0.0,11.0
7.716666666666645,0.15183661833470277,79.0,0.0,11.0
7.733333333333311,0.15183661833470277,79.0,0.0,11.0
7.749999999999978,0.15183661833470277,79.0,0.0,11.0
7.766666666666644,0.15183661833470277,79.0,0.0,11.0
7.783333333333311,0.15183661833470277,79.0,0.0,11.0
7.799999999999978,0.15183661833470277,79.0,0.0,11.0
7.816666666666644,0.15183661833470277,79.0,0.0,11.0
7.833333333333311,0.15183661833470277,79.0,0.0,11.0
7.849999999999977,0.15183661833470277,79.0,0.0,11.0
7.866666666666644,0.15183661833470277,79.0,0.0,11.0
7.883333333333311,0.15183661833470277,79.0,0.0,11.0
7.899999999999977,0.15183661833470277,79.0,0.0,11.0
